smiles,cid
CC1=CC(=C(N=C1)C2=NC(C(=O)N2)(C)C(C)C)C(=O)O,91770
CN(C)C(=O)NC1=CC=CC=C1,7560
CCCCCC(CCC)CO,24847
CC1=C(C=CC(=C1)OP(=S)(OC)OC)[N+](=O)[O-],31200
COP(=S)(OC)OC1=CC(=C(C=C1Cl)I)Cl,28935
COC1=C(C=C(C=C1)/C(=C/C(=O)N2CCOCC2)/C3=CC=C(C=C3)Cl)OC,5889665
CCOC(=O)C1=CC=C(C=C1)N(C)C,25127
C1=C(C=C(C(=C1C(=O)O)I)I)I,6948
CC(=CC1C(C1(C)C)C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)C,5053
CCN(CC1=CC(=CC=C1)S(=O)(=O)O)C2=CC=CC=C2,66858
CC1=CC(=CC=C1)Cl,7931
CS(=O)(=O)C1=C(C=CC(=C1)C(F)(F)F)C(=O)C2=C(ON=C2)C3CC3,84098
CCOC1=NC(=NS1)C(Cl)(Cl)Cl,17432
CCC(CC)CO,7358
CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O,6912870
CCC(=O)/C=C/C1=CC=C(C=C1)OC,5803450
CC1=CC[C@H](CC1=O)C(=C)C,439570
CN(C)CCCN(C)C,8084
C1=CC=C(C=C1)CN,7504
CC(CCCC(C)(C)O)CCO,249494
CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)O)C,65420
C1=CC=NC(=C1)CCO,7675
CCC(CC)C(C)CCOC(=O)C,22833466
CC(CCC=C(C)C)C=O,61016
COC1=CC2=C(C=CC(=O)O2)C(=C1)OC,2775
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C3CC3,86367
C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O/N=C/C2=CC(=C(C(=C2)Br)O)Br,86287521
C1=CC=C(C(=C1)C2C(O2)(CN3C=NC=N3)C4=CC=C(C=C4)F)Cl,3317081
CC(C1=CC=CC=C1)OC(=O)C,62341
CCCCCC/C=C\CCCCCCCC(=O)O,445638
CCC[Si](OC)(OC)OC,61254
C(CCCCC(=O)O)CCCCC(=O)O,15816
CCN(CC1=C(C=CC=C1Cl)F)C2=C(C=C(C=C2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],62210
CC(=C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C,7980
CS(=O)C,679
CC1(CON(C1=O)CC2=CC=CC=C2Cl)C,54778
CN(C)S(=O)(=O)N(C1=CC=CC=C1)SC(F)(Cl)Cl,14145
CC(C)CCCC(C)CCO,7792
COC=O,7865
CC1=CCC(=CC1)C(C)C,7461
C(C(=O)NCO)Cl,62466
CNC(=O)N(C)C1=NC2=CC=CC=C2S1,29216
CCCCCCCCCCCC(=O)OCC,7800
CNC(=O)CSP(=O)(OC)OC,14210
CC(=C)[C@H]1CCC(=CC1)C=O,2724159
CC(=O)C(CC(=O)OC)C(=O)OC,112039
C1=CC=C(C=C1)C2=CC=C(C=C2)N.Cl,5284341
C1CC(=O)OC(=O)C1,7940
C(CC#N)CC(CCC#N)C#N,15678
CCC(C)CCCC(C)(C)O,86751
CCCC/C=C/CCCCO,5283292
CCCCCC#CC(=O)OC,8092
C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)Cl,82646
CCCCSCCCC,11002
CCCCNC(=S)NCCCC,2723622
C(CSCCC(=O)O)C(=O)O,8096
C(=O)(N)NNC(=O)N,8039
C1=CC(=CC=C1N=C=O)Cl,7693
COC1=CC(=C(C=C1)OC)OC,67284
CCOC(=O)C(CC1=CC(=C(C=C1Cl)F)N2C(=O)N(C(=N2)C)C(F)F)Cl,86222
C1=CC(=C(C=C1Cl)Cl)C(CN2C=NC=N2)COC(C(F)F)(F)F,80277
COC(=O)/C=C\C(=O)OC,5271565
C/C(=N\NC(=O)NC1=CC(=CC(=C1)F)F)/C2=C(C=CC=N2)C(=O)[O-].[Na+],23676752
C(CCO)CC(CO)O,7823
CC(C)C1(C(=O)NC(=N1)C2=C(C=CC=N2)C(=O)O)C,54738
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,24705
CC1=C(N=C(N=C1OC(=O)N(C)C)N(C)C)C,31645
CC(C)NC1=NC(=NC(=N1)SC)N=[N+]=[N-],3032472
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,8046
CCCCCCCCCOS(=O)(=O)[O-].[Na+],23677967
CC(C)C1(C(=O)NC(=N1)C2=C(C=C(C=N2)COC)C(=O)O)C,86137
COC1=CN=C(N2C1=NC(=N2)NS(=O)(=O)C3=C(C=CC=C3OCC(F)F)C(F)(F)F)OC,11784975
CC/C=C\CCO,5281167
CNCCO,8016
CC1=CC(=C(C=C1)C)S(=O)(=O)O,11868
[Cl-].[Cl-].[Ba+2],5360350
C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)[O-].[Na+],23661868
C1=CC(=C(C=C1Cl)Cl)CC#N,80566
COC1=CC=C(C=C1)C(C2CC2)(C3=CN=CN=C3)O,25572
CC(=O)OCCC1=CC=CC=C1,7654
CCCCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)C#N)F,180089
CC(C)C1=CC(=CC(=C1)C(C)C)C(C)C,12860
CCCCCCCCCCCCCCC(C(=O)O)Br,82145
CO[Si](C)(C)OC,66187
C(C(=O)O)OCC(=O)O,8088
C(COC(=O)Cl)OCCOC(=O)Cl,7828
CCCCCC1CCC(=O)O1,7710
CCCOCCC,8114
CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,213031
CC(=O)OC/C=C/C1=CC=CC=C1,5282110
CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,213021
C1=CC(=C2C(=C1)OC(O2)(F)F)C3=CNC=C3C#N,86398
C[C@H]1[C@@H](SC(=O)N1C(=O)NC2CCCCC2)C3=CC=C(C=C3)Cl,13218777
CC/C=C/CCCCCCCCCCOC(=O)C,5367650
CCC/C(=N\OCC)/C1=C(CC(CC1=O)CC(C)SCC)O,135491830
CCC(CC)C(=O)O,6915
CC(C)C(=O)OCCOC1=CC=CC=C1,61005
C1=CC=C(C(=C1)C=O)S(=O)(=O)[O-].[Na+],3794540
CCC(C)SP(=O)(N1CCSC1=O)OCC,91758
C#CCN1C(=O)COC2=CC(=C(C=C21)N3C(=O)C4=C(C3=O)CCCC4)F,92425
[Cl-].[Cl-].[Cl-].[Yb+3],9860484
CCOP(=O)(OCC)OC1=NC(=C(C=C1Cl)Cl)Cl,21804
CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl,6442842
C1=CC=C2C(=C1)C(=O)N(N=N2)CCl,90462
C(CCC(=O)NN)CC(=O)NN,66117
CC1=CC(=O)OC2=C1C=CC(=C2)O.O,60196415
C[Si](O[Si](C)(C)C)O[Si](C)(C)C,6327366
C(CCBr)CBr,8056
CC(C)NC1=NC(=NC(=N1)N)Cl,22563
CC(C)N(C1=CC=C(C=C1)F)C(=O)COC2=NN=C(S2)C(F)(F)F,86429
CC(C)(C(=O)C1=CC=C(C=C1)OCCO)O,86266
C(C#N)NCC#N,69413
C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,5371560
COCCO,8019
CCC(=O)OCC,7749
CCN(CC(=C)C)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],41381
CC(C)C1=CC2=C(C=C1)C=C(C=C2)C(C)C,32241
CC(C)C1=CC=C(C=C1)CC(C)C=O,517827
CCCCOC(=O)C(C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F,50897
CCC(C)S,10560
CCNCC.Cl,10197650
CC(C)(C)C1=CC=C(C=C1)CSC2=C(C(=O)N(N=C2)C(C)(C)C)Cl,91754
CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl,86369
CC(C)(C)NC(=O)C=C,7877
C[C@@]1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,10403199
CCCCCCC1CCC(=O)O1,12813
C(C(=O)O)OC1=NC(=C(C(=C1Cl)N)Cl)F,50465
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)[O-].[Na+],23700088
CCOP(=S)(OCC)OC1=CC(=C(C=C1Cl)Br)Cl,20965
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C,105010
CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,39676
C1(=NC(=NC(=N1)Cl)N)N,18831
CCCCC(CC)C(=O)OCCOCCOCCOCCOC(=O)C(CC)CCCC,28999
CCCOC(=O)CC,7803
CCCC(=O)OC/C=C(\C)/CCC=C(C)C,5355856
CC/C(=N\OC/C=C/Cl)/C1=C(CC(CC1=O)C2CCOCC2)O,135585373
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,9411
CCOC1C(C2=C(O1)C=CC(=C2)OS(=O)(=O)C)(C)C,33360
CCC(C(C(CC(C(C(C)Cl)Cl)Cl)Cl)Cl)Cl,22833489
COC1=CC=C(C=C1)CO,7738
CC(=O)OCC1=CC=C(C=C1)OC,7695
C/C(=N\OC(=O)NC)/SC,5353758
CCC(C)NC1=C(C=C(C=C1[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],36565
CC1=CC=CC=C1OCC(=O)O,74651
CC(C)C(=O)OCCC1=CC=CC=C1,7655
C1CCCCCCCOC(=O)CCCCCC1,235414
C=CN1CCCCCC1=O,75227
CCOP(=O)(OCC)OC1=NC(=NC(=C1)C)C(C)C,13754
CC1=CC=C(CC1)C(C)C,7462
C1=COC(=C1)C(=O)O,6919
C1=CC(=NC(=C1)C(=O)O)C(=O)O,10367
CCCCN,8007
CCCOC1=NN(C(=O)N1C)C(=O)[N-]S(=O)(=O)C2=CC=CC=C2C(=O)OC.[Na+],12056759
CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl,177863
CC(C)OCCO,7996
CC/C=C\C#N,6433944
CC(C)CC(C)(C#C)O,61018
CCCCCCC1CCOC1=O,86736
CCC(C)OC(=O)N1CCCCC1CCO,125098
C1C[N+]2=CC=CC=C2C3=CC=CC=[N+]31.O.[Br-].[Br-],115268
CC(C)(C(=O)OCC=C)OC(=O)C1=C(C=CC(=C1)N2C(=O)C=C(N(C2=O)C)C(F)(F)F)Cl,11826859
C1=CC=C(C=C1)CC2=CC=CC=C2,7580
C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3O2,7020
C(C=O)Cl,33
C/C(=C\C(=O)OC)/OP(=O)(OC)OC,5355863
CN\1COCN(/C1=N\[N+](=O)[O-])CC2=CN=C(S2)Cl,5485188
C1(=S)NNC(=S)S1,2723630
COCCCOCCCOC,86302
CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl,7328
CC1([C@H]2CCC(=C)[C@@H]1C2)C,440967
CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,86160
CC(=O)CCC1=CC=C(C=C1)OC,61007
CCOC(=O)CCCCCCCCC(=O)OCC,8049
CCCOC(=O)CCCCC(=O)OCCC,7790
CCCC1=CC=C(C=C1)OC,7702
CCNCCO,8072
CCOP(=O)(OCC)OP(=O)(OCC)OCC,7873
CC1=CCCC(C1/C=C/C(=O)C)(C)C,5282108
C1CC(CC(C1)CN)CN,17406
CC(C#C)N(C)C(=O)NC1=CC=C(C=C1)Cl,19587
C1=C(C=NC(=C1Cl)NC2=C(C=C(C(=C2[N+](=O)[O-])Cl)C(F)(F)F)[N+](=O)[O-])C(F)(F)F,91731
C1C=CCC2C1C(=O)NC2=O,6808
CCCCCCCCCC(=O)OCC,8048
C1=CC=C(C(=C1)NC2=NC(=NC(=N2)Cl)Cl)Cl,7541
CC12CCCC=C1C(=O)OC2=O,3033842
CC(=C)C(=O)OCCOC(=O)CC(=O)C,88855
COC1=CC(=NC(=N1)NC(=O)[N-]S(=O)(=O)C2=C(C=CC=N2)OCC(F)(F)F)OC.[Na+],23676736
CC(C1CC1)C(CN2C=NC=N2)(C3=CC=C(C=C3)Cl)O,86132
CCCCOP(=O)(O)OCCCC,7881
CCCCC(CC)(CO)CO,61038
C1CC=COC1,8080
CC(C)OC1=CC=CC=C1O,20949
C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,31386
CN/C(=N\[N+](=O)[O-])/NCC1=CN=C(S1)Cl,86287519
CC1=CC(=NN1CO)C,96393
CCCCOC(=O)[C@@H](C)OC1=CC=C(C=C1)OC2=NC=C(C=C2)C(F)(F)F,3033674
CCOC(=O)CC(C)C,7945
CC(CCC=C(C)C)CC=O,7794
CCC(C)(CCC=C(C)C)O,86749
C1=CC=C(C=C1)CNCCO,4348
CC(C)C/C(=N/O)/C,5354076
C1=C(C=C(C(=C1Br)O)Br)C#N,15531
COC1=C(C=CC(=C1)CC=C)OC(=O)CC2=CC=CC=C2,25238
C(CO)NN,8017
CC(C)OC1=CC=CC=C1OC(=O)NC,4944
CCCCCC(=O)CC,246728
C1=CC=C(C=C1)O[P+](=O)OC2=CC=CC=C2,6327546
CN1CCCC1,8454
CCCOC(=O)NCCCN(C)C,32490
C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,3830
C1C=CC2=CC=CC=C21,7219
C1=CC(=C(C=C1O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O.O.O,18542136
CCCCCC(=O)OCC,31265
CCCSP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl,36870
C1=NNC2=C1C(=O)NC(=O)N2,135398752
C1=CC(=CN=C1)C(=O)[O-].[Na+],23687810
C1=CC(=CC(=C1)C(F)(F)F)C(=O)CC2=CC=C(C=C2)C#N,11437710
CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32,86356
CC1=CC=C(C=C1)N(SC(F)(Cl)Cl)S(=O)(=O)N(C)C,12898
CCOC(=O)CC(C(=O)C)C(=O)C,87820
CCCC(CC)C1=CC=CC=C1,20546
CCCOCCOCCOCCO,11355992
C1CCC(C1)C2=C(C=CC(=C2)Cl)O,61594
CCOC1=CC2=C(C=C1)NC(CC2C)(C)C,86013
C1=CC=C2C(=C1)C=C(C(=N2)C(=O)O)C(=O)O,69508
CC(C)CCCC(C)CC=O,110747
CCCCC(CC)C(=O)OC(C)C,106701
CC1=CC(=C(C(=C1)C)C2=C(C3(CCCC3)OC2=O)OC(=O)CC(C)(C)C)C,9907412
CC(=O)CN(CC(=O)C)N=O,43371
CCCCCCCCCCCCN1CCOCC1,73764
CC1(C(=O)NC(=O)NC1=O)C,90509
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)NN,64865
CCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Br-],62379
C1=C(N=CS1)C#N,15069
CO[Si](C)(C1=CC=CC=C1)OC,18193
CCCCCCCCSC(=O)OC1=CC(=NN=C1C2=CC=CC=C2)Cl,41463
CC(C)(C)OC(=O)C1=CC=C(C=C1)O,117640
C1=CC=C(C(=C1)C(C2=CC=C(C=C2)F)(C3=CN=CN=C3)O)Cl,91683
C1CC(C2=CC=CC=C2C1)C3=C(C4=CC=CC=C4OC3=O)O,54678504
CCOC(=O)COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],53672
C1CCC(C1)N(CC2=CC=C(C=C2)Cl)C(=O)NC3=CC=CC=C3,91692
CN1C(C(N(C1=O)C)O)O,73539
C1=CC(=CN=C1)C(C2=CC=C(C=C2)Cl)(C3=CC=C(C=C3)Cl)O,28768
CC(CCC1=CC=CC=C1)CCO,108312
CC(C)CC(=O)C1C(=O)C2=CC=CC=C2C1=O,6733
CCC(CO)CO,102293
CCCCN(CCCCO)N=O,19665
C=COCCOCCOC=C,12998
CCCCCCCCCCCCSC,77287
COC(=O)C1=C(C=CC(=C1)Cl)[N+](=O)[O-],171018
CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C,74266
C=CC1=CC=CC(=C1)CCl,170249
CCCCOC(=O)CCCCCCCC(=O)OCCCC,18016
CCN1C2=C(C=C(C=C2)[N+](=O)[O-])C3=CC=CC=C31,66573
CC(=CCC/C(=C\C#N)/C)C,1551245
CCCCCCC(CCCC)CO,19800
CC1=C(C=CC(=C1)C(=C2C=CC(=NC3=C(C=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)O)C=C2)C4=CC=C(C=C4)NC5=CC=C(C=C5)S(=O)(=O)[O-])N.[Na+].[Na+],60196416
CC(C)CCCCCOC(=O)CCS,104386
CC(=C)C(=O)OCCOP(=O)(O)O,90551
C1(=NC(=NC(=N1)[S-])[S-])[S-].[Na+].[Na+].[Na+],6099917
C1=CC=C(C=C1)COC(=O)C(=O)OCC2=CC=CC=C2,82058
CC(C)(C)C1CCCCC1O,26068
CC1=NN(C(=O)C1)C2=CC=C(C=C2)S(=O)(=O)O,66638
CC(=O)O[Si](C=C)(OC(=O)C)OC(=O)C,77780
CO[Si](CCCN1C(=O)N(C(=O)N(C1=O)CCC[Si](OC)(OC)OC)CCC[Si](OC)(OC)OC)(OC)OC,117734
CCCCC(CC)COC(=O)OOC(C)(C)C,61931
C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O,8617
O=[Si]=O,24261
CC(C)(C)N,6385
[K+].[I-],4875
CC(=S)N,2723949
CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-],31239
C(C(=O)N)F,12542
C(C(=O)O)O,757
C1=CC=C(C=C1)NC(=O)C2=CC=CC=C2O,6872
CCCCOCCOC(=O)CCCCCCCCC(=O)OCCOCCCC,67329
[Li+].C1=C(C=C(C=C1C(=O)[O-])S(=O)(=O)O)C(=O)O,23688987
CCCCOC(CC)OC(C)COC(CC)O,60196418
CCCCOC(CC)O,3032854
CC(CN(CCCN(C)C)CCCN(C)C)O,106705
C1=CC=C(C=C1)CNC2=NC=NC3=C2NC=N3,62389
CC(=O)OC(C)(C)C,10908
CCOC(=O)C(F)(F)F,9794
CCO[Si](C)(OCC)OCC,16241
CO[Si](C1=CC=CC=C1)(OC)OC,18137
C1COCCN1CCOCCN2CCOCC2,80900
C(=O)(C(Cl)(Cl)Cl)[O-].[Na+],23681045
CCOC(OCC)OCC,31214
CC1=CC=CC=C1N=C(N)N=C(N)N,7155
COS(=O)(=O)[O-].[Na+],2735086
CCCCOC(=O)[C@H](C)O,6999977
CCCC(CN1C=NC=N1)C2=C(C=C(C=C2)Cl)Cl,91693
CCC(C)N,24874
N(=O)[O-].[K+],516910
CC(C)C1=CC=C(C=C1)O,7465
CCCCCCCCOS(=O)(=O)[O-].[Na+],2735107
CC(C)OC(=O)C1=CC=CC=C1OP(=S)(N)OC,90479
CC(C)C1=CC=C(C=C1)NC(=O)N(C)C,36679
C1=C(C=C(C(=C1I)O)I)C#N,15530
CC1=C(OC(=C1C(=O)NC2=CC=CC=C2)C)C,34313
CCCN(CCCl)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],36392
COC(=O)NC1=CC(=C(C=C1)Cl)Cl,15969
CC(C)(C)C1=CC=C(C=C1)C(=O)O,7403
C1=CC=C(C(=C1)C(CN2C=NC=N2)(C3=CC=C(C=C3)F)O)F,91727
CCOC1=CC=C(C=C1)NC(=O)N,9013
CCCCOCCOCCOCCOCCO,73791
[Na+].[Br-],253881
CCC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C,23617864
CC(COC(C)(C)C)OCCCO,164333
C1=CC=C2C(=C1)C=CC=C2CC(=O)[O-].[K+],23700091
CC1=CC(=C(C(=C1)Cl)OP(=S)(OC)OC)Cl,91664
C[C@@]12CC[C@@H](C1)C([C@@H]2O)(C)C,6997371
CCCCOC(=O)C(C)O,8738
CCN(CCO)CCO,8769
C1=CC=C(C(=C1)C(=O)O)C(=O)[O-].[K+],23676735
CCCCCCCCCCCC(=O)N(C)CC(=O)O,7348
CCCCNC(=O)NCCCC,74523
CCOP(=O)(SC1=CC=CC=C1)SC2=CC=CC=C2,28292
CCSCC1=CC=CC=C1OC(=O)NC,34766
CCN(CC)C(=O)SCC,18055
CCCSP(=S)(OCC)OC1=CC=C(C=C1)SC,37125
CCOC(=O)C1=CN2C(=CC(=N2)OP(=S)(OCC)OCC)N=C1C,26033
CN(C(=O)NC1=CC=C(C=C1)Cl)OC,15629
CC(C)C1=CC=CC=C1OC(=O)NC,17517
C1=CC=C(C=C1)CC(=O)C(=O)O,997
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,5510
CC(C)(C)C(=O)CC(=O)OC,99597
C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,803
[Cl-].[Cl-].[Pd+2],9794021
C1CC(=O)N(C1=O)Cl,31398
C1(=C(SC(=C1Cl)Cl)Cl)Cl,22344
CC(O)(P(=O)(O)O)P(=O)(O)O.O,12521030
CC(C)N(C1=CC=CC=C1)C(C)C,61329
CCO[Si](CC)(OCC)OCC,6515
CCC1=CC=CC=C1N,11357
CCCCCCCOC(=O)CCC,62592
CC1=C(C=C(C=C1)C(C)C)O,10364
[Na+].[I-],5238
CC1=CC=C(C=C1)S(=O)(=O)[O-].[Na+],3720192
CCCCCCOC(=O)C1=CC=CC=C1O,22629
CCOC1=CC=CC=C1O,66755
COC(=O)/C=C/C1=CC=CC=C1,637520
CCCCCCCCCC(=O)C,8163
COC(=O)N,11722
CCCCOC(=O)C(=O)OCCCC,16306
C1=CC=C2C=C(C=CC2=C1)OCC(=O)O,8422
CNC(=S)NC,2723631
C12C(NC(=O)N1)NC(=O)N2,62347
C(COCCN)N,75982
CCC(C)(CCC(C)C)C(=O)OC=C,22833395
CCO[Si](CC(C)C)(OCC)OCC,87391
CC(C)(C1CCC(CC1)O)C2CCC(CC2)O,94932
CCC1(COCOC1)CO,78860
CC1CC(CC(C1)(C)C)OC(=O)C(=C)C,111032
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN(C)C,66609
CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.CC(=O)O.O.O.[Cr].[Cr].[Cr],11284883
CC(C)COCNC(=O)C=C,27979
CC(=O)OC1CCCCC1C(C)(C)C,62334
C1COC(C(O1)O)O,96170
C1CN(CCN1CCCN)CCCN,81629
C1=CC2=C(C=C1Cl)OC(=O)N2,29858
C[C@@H](CCCC(C)(C)OC)C/C=C/C(=C/C(=O)OC(C)C)/C,1711973
COP(=O)(O)OC,13134
CC1=C(C=CC(=C1)Cl)N=CN(C)C.Cl,12336279
CCC(C)(C#N)N=NC(C)(CC)C#N,93079
CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl,8228
CCC(C)NC1=NC(=NC(=N1)NCC)OC,33443
C(C(=O)[O-])F.[Na+],16212360
COC(=O)COC1=C(C=C(C=C1)Cl)Cl,1488
CC1=C(C=CC(=C1)OC(=O)NC)N(C)C,16247
CC1=CC(=CC(=C1)OC(=O)NC)C(C)C,17516
CC1CCCCC1NC(=O)NC2=CC=CC=C2,16116
COC(=O)C1(C2=CC=CC=C2C3=CC=CC=C31)O,267210
C1=CC=NC(=C1)C2=CC=CC=N2,1474
CC1=CC(=O)[C@H]2C[C@@H]1C2(C)C,92874
C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)C(=O)O)Cl,6730
CCCCCCCCCCCC[N+](C)(C)CC(=O)[O-],4292413
CC1(C(=O)C(C1=O)(C)C)C,13617
COC(=O)CCCC(=O)O,73917
CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.[Na+],23672589
CC1=CC(=C(C=C1)NC=O)C,92363
CCOC(=O)C(C1=CC=CC=C1)Br,97780
CCCO[Si](OCCC)(OCCC)OCCC,69627
C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC(=C(C(=C2F)Cl)F)Cl)F,91734
C1=CC=C(C=C1)NC(=O)N,6145
C=CCOCC(CO)(COCC=C)COCC=C,73854
CCOC1=CC(=C(C=C1N2CCOCC2)OCC)[N+](=O)[O-],66571
CC(=O)O,176
CC(C)(C)C(=O)C(=O)O,13150
CC(=O)CCC1=CC=C(C=C1)O,21648
C1=CC(=CC(=C1)C(=O)NN)C(=O)NN,72700
C1=CC=C(C(=C1)[N+](=O)[O-])[O-].[Na+],69985
C1CCC(CC1)(C(=O)C2=CC=CC=C2)O,70355
C1CCC(CC1)N2CCCC2=O,81278
CCCCC(CC)C(C#C)O,93012
CCOC(=O)CC1=CC=CC2=CC=CC=C21,62428
CCC1COC(=O)O1,107282
COCCOCCOCCOCCOCCO,90255
C1CC(CCC1CC2CCC(CC2)N=C=O)N=C=O,21202
C(COCCOCCC#N)C#N,76921
C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)S(=O)(=O)[O-].[Na+],23661981
CCCCC(CC)COC(=O)C1=CC=CC=C1,94310
C1=CC(=CC=C1C#N)Cl,12163
C1=CC=C(C=C1)C2=C(C=C(C=C2)O)Cl,79688
CCOC1=CC=C(C=C1)N=NC2=CC(=C(C=C2)/C=C/C3=C(C=C(C=C3)N=NC4=CC=C(C=C4)OCC)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],6364585
COCC1=CC=C(C=C1)COC,81239
CC(=O)CC(=O)NC1=CC=C(C=C1)OC,21576
CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)OC(=O)C,6504
CCOC1=CC(=C(C=C1)OCC)Cl,40273
CCC1=NC=C(N1)C,70262
CC(=O)C(=O)[O-].[Na+],23662274
C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)[O-].[Na+],23695324
CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC,6785
COC(=O)/C=C\C(=O)O,5354456
CCN(CCC#N)C1=CC=CC=C1,8995
[Cl-].[Cl-].[Zn+2],3007855
CCOP(=S)(OCC)S,9274
CC(C)C[C@@H](C(=O)O)NC(=O)OCC1C2=CC=CC=C2C3=CC=CC=C13,1549133
CC(C)OC(=O)C1=CC=CC=C1,13654
C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,5281515
CCN(CC)C(=O)N(CC)CC,14465
CCCSSCCC,12377
CCCOC(=O)C1=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OCCC,81346
C1=CC=C2C(=C1)C3=CC=CC=C3[P+](=O)O2,6328250
CCC[N+](CCC)(CCC)CCC.[Br-],74745
C1=CC2=C(C=CC(=C2)S(=O)(=O)O)C=C1N,7116
C1=CC(=CC(=C1)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],71577
CN(C1CCCCC1)C2CCCCC2,24210
C(CN)COCCOCCOCCCN,20239
C(CN)CN(CCO)CCO,21088
CN(C)CCOCCN(C)CCO,3086157
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,11799
C(CS)C(=O)OCC(COC(=O)CCS)(COC(=O)CCS)COC(=O)CCS,82056
CCCCOC(=O)CCC(=O)OCCCC,8830
CC(C)(CO)N(C)C,23435
CC(C)(COC(=O)C1=CC=CC=C1)COC(=O)C2=CC=CC=C2,20169
C(COCCOCCN)N,70248
CC(C)(C)NCCNC(C)(C)C,77680
C1=CC=C(C=C1)SCCO,69685
CCCCC/C=C/CC1CC(=O)OC1=O,5362689
C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)[O-].[Na+],23661867
C1=CC=C(C=C1)N(CCO)CCO,8416
