pc_result_tag,sid,cid,PUBCHEM_EXT_DATASOURCE_SMILES,activity_outcome,activity_score,activity_url,assay_data_comment,activity_summary,antagonist_activity,antagonist_potency,antagonist_efficacy,viability_activity,viability_potency,viability_efficacy,sample_source
9323,144212876,5366844,CCCCC/C=C/CC(=O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9324,144212877,62217,C1=CC=C2C=C(C=CC2=C1)OC(=O)C3=CC=CC=C3N,Inconclusive,20.0,,,active agonist,active agonist,0.33082,39.8315,inactive,,0.0,Oakwood
9325,144212878,61027,CCCCOC(=O)CCCCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9328,144212881,21619272,CC(=O)OC1=C(C=C(C=C1)[N+](=O)[O-])CCl,Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,33.082,-83.7626,Apollo
9329,144212882,61634,CC1CC(C(=O)C1=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9330,144212883,62539,CCC(=O)C(=O)CC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9331,144212884,520888,CC1=C(SC(=N1)C)C(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9332,144212885,14235,CC(=O)OC(C)(C)CCCC(=C)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,MP Biomedicals
9333,144212886,7704,CCCCC1CCC(=O)O1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9334,144212887,33960,CCCCCC1=CC=CC(=O)O1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9335,144212888,107217,CC(=O)OC1C(C2CCC1(C2)C)(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9336,144212889,8167,CCCCCCCCCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9337,144212890,15461361,CC/C=C\CCOC(=O)/C(=C/C)/C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9338,144212891,22873,CCCCCCOC(=O)CCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9339,144212892,14104,CC1=CC(=C(C=C1)C(C)C)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9341,144212894,75282,C=CC(=O)OCCOC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,,,LightBiologicals
9342,144212895,14228,CCCCCCCC(=O)OCCCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9343,144212896,61982,CC1CCC(C(=O)C1)C(C)(C)S,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9344,144212897,26289,CC(C)C1=CC=C(C=C1)C#N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TransWorld
9345,144212898,13233,CC1(SC(SC(S1)(C)C)(C)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9346,144212899,5368076,CCCCCC/C=C/C(=O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9347,144212900,1550823,C[C@H]1C[C@H](CC(C1)(C)C)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Waterstone
9348,144212901,74887,C(CI)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9351,144212904,31226,CC(=O)OCCCC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9352,144212905,31251,CCCCCCCCC(=O)OCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9354,144212907,61098,CCC(=O)OC(C)(CCC=C(C)C)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9355,144212908,528143,CC1=CN=C(C=N1)SC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9356,144212909,36822,C1CCC2=NC=CN=C2C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9359,144212912,75547,C1C2=CC=CC=C2C3=C1C=C(C=C3)O,Inconclusive,20.0,,,active agonist,active agonist,7.40614,70.9601,inactive,,0.0,SIGMA
9360,144212913,23675339,CC1=NN(C(=O)C1N=NC2=CC=CC=C2)C3=CC=C(C=C3)S(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,54.4827,-67.4286,LightBiologicals
9362,144212915,7007,CC(=O)OC(C1=CC=CC=C1)C(Cl)(Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9363,144212916,24838,CCCCCCOC(=O)C(C)CC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9364,144212917,18522,CC1C(=O)CCO1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9365,144212918,3354132,CC1=C(C(=O)C=CO1)OC(=O)C(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9366,144212919,5352837,CC/C=C\CCCCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9367,144212920,8380,CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9368,144212921,15037,C1=CN(C=C1)CC2=CC=CO2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9369,144212922,14306122,CCCCCCCCCOC(=O)CCCCC(=O)OCCCCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9371,144212924,7658,CCCC(=O)OCCC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9373,144212926,62351,CSCCCN=C=S,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9374,144212927,12566,CC1=CC=C(C=C1)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9376,144212929,16971,COC1=CC(=CC=C1)Br,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9378,144212931,31280,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[Br-],Active,52.0,,,active antagonist,active antagonist,9.71811,-108.5,active antagonist,34.4811,-117.441,SIGMA
9379,144212932,8159,CCCCCCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9382,144212935,4420067,CCCCCCCCCCCSCC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Cayman
9383,144212936,13132266,CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive agonist,,,ChemService
9386,144212939,7194,C1=CC=C(C=C1)CCOC(=O)C2=CC=CC=C2,Inconclusive,20.0,,,active agonist,active agonist,1.04614,56.0368,inactive,,0.0,SIGMA
9388,144212941,7921,CC1CCC(=O)O1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9389,144212942,543323,CC(CCCC(=C)C)CCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9390,144212943,5352543,CCCCCC(=O)OCC/C=C\CC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9391,144212944,96509,C1CC2C(C1)C3CC2CC3=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9392,144212945,85025,C1=CC=C(C=C1)C[N+]2=CC=CC3=CC=CC=C32.[Cl-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9393,144212946,61209,CC1CCC(=O)C1=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9394,144212947,5352539,CC/C=C\CCOC(=O)C(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9395,144212948,7632,CC(C)(CCC1=CC=CC=C1)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9397,144212950,5369459,C1=CC=C(C=C1)CCOC(=O)/C=C/C2=CC=CC=C2,Inconclusive,20.0,,,active agonist,active agonist,1.53553,76.45,inactive,,0.0,SIGMA
9398,144212951,4047281,CCOC(=O)COC1=CC=C(C=C1)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Chemgenx
9401,144212954,15512,C1CC(CC=C1)CO,Inconclusive,20.0,,,active agonist,active agonist,27.306,57.5047,inactive,,0.0,LightBiologicals
9402,144212955,637758,CCOC(=O)/C=C/C1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9403,144212956,74879,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9404,144212957,20653,CCCCC(C)C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9405,144212958,223368,C[C@]12CC[C@H]3C(=CCC4=C3C=CC(=C4)O)[C@@H]1CCC2=O,Inconclusive,20.0,,,active agonist,active agonist,2.43365,91.7526,inactive,,0.0,SIGMA
9406,144212959,12580,CCCC1=CC=C(C=C1)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9408,144212961,91333,C(CO)N(CCO)C=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9411,144212964,31255,C[N+](C)(C)CCO.[OH-],Inactive,0.0,,,inactive,inactive,,0.0,inconclusive agonist,2.7306,22.8814,LightBiologicals
9412,144212965,250096,C/C=C(\C)/C(=O)OCC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9413,144212966,61290,CC(CCC=C(C)C)CC(=O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,MP Biomedicals
9414,144212967,169794,CC(C)CCCCCCCOC(=O)C1=CC(=C(C=C1)C(=O)OCCCCCCCC(C)C)C(=O)OCCCCCCCC(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,ChemService
9416,144212969,2723891,C(CC(=O)O)[C@@H](C(=O)O)N.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9417,144212970,76497,CC1=CC=C(C=C1)N(CCO)CCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9419,144212972,114994,CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl,Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,3.98353,-82.9608,EQ Laboratories
9420,144212973,8175,CCCCCCCCCC=O,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive agonist,,,SIGMA
9421,144212974,62661,CC(C)CC(CC1=CC=CC=C1)O,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive,,,SIGMA
9422,144212975,62098,CC(=O)CCC1=CC2=C(C=C1)OCO2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9424,144212977,4678,CC(C)(CO)C(C(=O)NCCCO)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9425,144212978,62467,CCO[Si](C)(CCCOCC1CO1)OCC,Inactive,0.0,,,inactive,inactive,,0.0,inconclusive antagonist,51.435,-31.771,LightBiologicals
9426,144212979,12338093,C1(=O)C(=O)NC(=O)NC1=O.O.O.O.O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9427,144212980,5367706,CC/C=C\CCOC(=O)C1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9429,144212982,38854,CC1=NN=C(C(=O)N1N)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9430,144212983,519382,CC1=C(C(CCC1)(C)C)CCC(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9432,144212985,31353,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9435,144212988,39801,CC(=O)OCCCCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9436,144212989,5320530,C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2,Inconclusive,20.0,,,active agonist,active agonist,27.306,52.5577,inactive,,0.0,MP Biomedicals
9437,144212990,87146,CC1=C(C=C(C=C1)NC(=O)N(C)C)NC(=O)N(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9438,144212991,10857465,C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CCO3)C)(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9439,144212992,15510,C1CCC(C1)S,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9441,144212994,92292,CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Waterstone
9443,144212996,8834,CCC(=O)OCCC(C)CCC=C(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9444,144212997,81784,CCOC(=O)C1=CC=CC=C1OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9445,144212998,7144,CC1=CC(=C(C=C1)O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9447,144213000,120101,CC1=CC2=C(C=C1)OCC(=O)CO2,Inconclusive,20.0,,,active agonist,active agonist,52.4314,71.13,inactive,,0.0,Magical Scientific
9448,144213001,12150,CCOC1=CC=C(C=C1)O,Inconclusive,20.0,,,active agonist,active agonist,54.4827,66.5177,inactive,,0.0,SIGMA
9450,144213003,5357002,C/C=C(\C)/C(=O)OCCC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9452,144213005,638500,CC(=CCC/C(=C/CC/C(=C/COC(=O)C)/C)/C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9454,144213007,164512,CC1=CC(=C(C(=C1)C)C(=O)P(=O)(C2=CC=CC=C2)C(=O)C3=C(C=C(C=C3C)C)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9455,144213008,61945,C1=CN=C(C=N1)CCS,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9456,144213009,5366352,CC/C=C\CCOC(C)OCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9457,144213010,54692981,CCC(C)[O-].CCC(C)[O-].CCOC(=O)/C=C(/C)\[O-].[Al+3],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9462,144213015,10886,CCCCCC(=O)OCCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9463,144213016,12777,CCCC1CCCC(=O)O1,Inconclusive,20.0,,,active agonist,active agonist,30.6379,27.4493,inactive,,0.0,Alfa Aesar
9466,144213019,5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9469,144213022,21265,CC(=CCOC(=O)C1=CC=CC=C1)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9470,144213023,62336,CC(C1=CC=CC=C1)C(OC)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9471,144213024,5365910,CC(=CCC/C(=C/C(=O)OC)/C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9472,144213025,5275520,CC(=CCC/C(=C/C(=O)O)/C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9473,144213026,34286,CC1=C(C=CO1)S,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9474,144213027,61346,CCCCCC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9475,144213028,67285,CC(C)C1=CC2=C(C=C1)N=CC=C2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9476,144213029,62902,CCCC(C)C(=O)OCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9478,144213031,75360,C1=CC(=CC(=C1)C(F)(F)F)CC#N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9479,144213032,17181,C[Si](C)(CCCN)O[Si](C)(C)CCCN,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9480,144213033,12769,CC1=CC(=C(C(=C1)O)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9481,144213034,5365891,CCCCC(=O)/C=C/C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9482,144213035,31954,CCC(=O)OCCOC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9483,144213036,79242,C1=CC=C(C=C1)COC(=O)NN,Inconclusive,20.0,,,active agonist,active agonist,46.7296,36.1606,inactive,,0.0,LightBiologicals
9484,144213037,3437285,C=COCC1CCC(CC1)COC=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9485,144213038,6532,CC(C)C(=O)OC(C)(CCC=C(C)C)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9486,144213039,17739,CCCC1=CC(=C(C=C1)O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9488,144213041,14489,CC(=CCOC(=O)C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Alfa Aesar
9492,144213045,7016,C1CCC(CC1)C2CCCCC2=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9493,144213046,11579,CC(=O)CCC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9498,144213051,7103,C1=CC=C(C=C1)C2=CC=C(C=C2)O,Inconclusive,20.0,,,active agonist,active agonist,11.296,39.1149,inactive,,0.0,SIGMA
9515,144213068,12161,CC1=CC=C(C=C1)C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9517,144213070,16560,CC(=C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,Inconclusive,20.0,,,active agonist,active agonist,8.59981,23.5906,inactive,,0.0,Crescent
9522,144213075,6947,C1=CC=C(C(=C1)[N+](=O)[O-])O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Enamine
9528,144213081,122903,CC1=CC(=O)C(C(=O)O1)C(=O)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9529,144213082,446155,CC(C)N1C2=CC=CC=C2C(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C3=CC=C(C=C3)F,Active,49.0,,,active antagonist,active antagonist,1.44963,-46.8193,inactive,,0.0,Enamine
9530,144213083,8305,C1=CC(=CC=C1S(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl)Cl,Active,44.0,,,active antagonist,active antagonist,24.3365,-43.8693,inactive,,0.0,SIGMA
9532,144213085,7005,C1=CC=C2C(=C1)C=CC=C2O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9534,144213087,11831,C1C2=CC=CC=C2C3=C1C=C(C=C3)[N+](=O)[O-],Inconclusive,20.0,,,active agonist,active agonist,21.6899,28.6852,inactive,,0.0,SIGMA
9556,144213109,66666,C=CC1=CC=CC=C1C=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9564,144213117,23668197,[O-]Cl=O.[Na+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9570,144213123,5284382,C1CO[C@@H]([C@H](O1)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9571,144213124,8638,COC1=CC=CC=C1N.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9574,144213127,7327,C1=CC=C(C=C1)S(=O)(=O)OC2=C(C=C(C=C2)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9575,144213128,5111791,C1=CC(=C(C=C1[N+](=O)[O-])N)N,Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,43.2771,-77.5338,SIGMA
9584,144213137,13613,C1CCCN(CC1)N=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9608,144213161,7902,CN(C)CCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Enamine
9614,144213167,12699,CN(C(=O)N)N=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9618,144213171,6837,C1=CC=C(C=C1)C(C#N)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9619,144213172,62542,CC1=CC(=C(C=C1N=NC2=C(C3=CC=CC=C3C(=C2)S(=O)(=O)[O-])O)S(=O)(=O)[O-])C.[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,24.3365,-118.508,LightBiologicals
9629,144213182,8572,C1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9630,144213183,7284,CCC(C)C=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9636,144213189,12001,CCOC(=O)N(C)N=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9641,144213194,11769,C1CC2=CC=C(C3=CC=CC1=C23)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9650,144213203,6529,CC1=CC=C(C=C1)OP(=O)(OC2=CC=C(C=C2)C)OC3=CC=C(C=C3)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9657,144213210,15098,CCCC[Sn](CCCC)(CCCC)CCCC,Inactive,0.0,,,inactive,inactive,,0.0,active antagonist,43.2771,-61.674,SIGMA
9658,144213211,11933,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)Cl)Cl)N.Cl.Cl,Active,45.0,,,active antagonist,active antagonist,34.3762,-95.73,inconclusive antagonist,,,SIGMA
9660,144213213,13144,CC(C(=O)[O-])O.CC(C(=O)[O-])O.[Ca+2],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9674,144213227,7807,C1=CC(=CC=C1N)Br,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9679,144213232,5284363,C1=CC(=CC=C1N)Cl.Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,TCI
9693,144213246,6998,C1=CC=C(C(=C1)C=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9696,144213249,6028,C1=C(C(=C(C(=C1Cl)Cl)Cl)O)Cl,Inconclusive,20.0,,,active agonist,active agonist,34.3762,34.373,inactive,,0.0,Alfa Aesar
9724,144213277,6501,CCOC(=O)C1C(O1)(C)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9726,144213279,30360,C1CCCN(CCC1)N=O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9733,144213286,7064,C1=CC=C(C=C1)C2=NC(=NC(=N2)N)N,Inconclusive,20.0,,,active agonist,active agonist,30.6379,62.9659,inactive,,0.0,Enamine
9743,144213296,7505,C1=CC=C(C=C1)C#N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9747,144213300,2723789,C(=S)(N)NN,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9748,144213301,16685,C1=CC(=CC=C1SC2=CC(=C(C=C2Cl)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9759,144213312,24842,NN.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Enamine
9771,144213324,1678,C(C[N+](=O)[O-])C(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9774,144213327,3893,CCCCCCCCCCCC(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9795,144213348,8342,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)Cl,Active,57.0,,,active antagonist,active antagonist,3.57211,-112.51,inconclusive antagonist,27.306,-122.215,SIGMA
9797,144213350,8344,COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9802,144213355,8663,C1=CC=C2C=C(C=CC2=C1)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9803,144213356,7732,COC1=CC=C(C=C1)N,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9807,144213360,12388,CCCCCCCCCCCCC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9815,144213368,14260,CCCCCCCCCCCCC=C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9824,144213377,8050,CCCCCCCCCC(=O)OC,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9834,144213387,12573,C1=CC=C(C=C1)P(Cl)Cl,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9836,144213389,12713,CCCCC(CC)COC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9837,144213390,8168,CCCCCCCCCCCCN(C)C,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9840,144213393,8777,CCCCCCCCCCCCOS(=O)(=O)O.C(CO)N(CCO)CCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,Spectrum Chemical
9859,144213412,5281226,C/C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C(=O)OC)/C=C/C=C(\C)/C=C/C(=O)O,Inconclusive,20.0,,,active agonist,active agonist,30.6379,53.4312,inactive,,0.0,LightBiologicals
9860,144213413,11867,C1=CC=C(C(=C1)O)S(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9865,144213418,8195,CCCCCCCCCCCCS,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
9867,144213420,23669619,CCCCC(CC)C(=O)[O-].[K+],Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,LightBiologicals
9876,144213429,12688,CCCC[Sn](CCCC)(Cl)Cl,Active,71.0,,,active antagonist,active antagonist,0.172289,-112.881,active antagonist,0.524314,-92.1967,LightBiologicals
9879,144213432,8178,COCCOCCOCCO,Inactive,0.0,,,inactive,inactive,,0.0,inactive,,0.0,SIGMA
