PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
9990,144213543,11729,CC(C(=O)O)Br,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,30.6379,71.1722,inactive,,0,Enamine
9991,144213544,7636,CCCCC(CC)COC(=O)C=C,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,30.6379,60.4374,inactive,,0,SIGMA
9992,144213545,15659,CO[Si](CCCNCCN)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
9993,144213546,7489,C1=CC(=CC=C1C(=O)O)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
9994,144213547,8160,CCCCOCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
9995,144213548,12002,C1=CC(=C(C=C1Br)Br)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
9996,144213549,7222,C1=CC=C2C(=C1)N=CS2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
9997,144213550,10914,C[Si]1(O[Si](O[Si](O1)(C)C)(C)C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
9998,144213551,15278,CC1(CC2=C(O1)C(=CC=C2)O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
9999,144213552,81530,CCOC(=O)C(=C)C#N,Inconclusive,20.0,,,active agonist,active agonist,54.4827,55.9137,inactive,,0,SIGMA
10000,144213553,15560,C(C(C(CC(=O)O)C(=O)O)C(=O)O)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10001,144213554,10868,C1CCC(CC1)N=C=NC2CCCCC2,Active,50.0,,,active antagonist,active antagonist,5.04574,-68.1018,inconclusive antagonist,,,LightBiologicals
10002,144213555,5340,C1=CC(=CC=C1N)S(=O)(=O)NC2=NC=CS2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10003,144213556,13286,C(CO)N1C(=O)N(C(=O)N(C1=O)CCO)CCO,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,68.5896,-111.994,inactive,,0,SIGMA
10004,144213557,8083,C1COCCN1,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,32.4533,35.6316,inactive,,0,LightBiologicals
10005,144213558,9217,C1=CC=C2C(=C1)OC3=CC=CC=C3S2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10006,144213559,111037,CC1=CCC(CC1)C(C)(C)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10007,144213560,11210,CC(C)(C)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10008,144213561,5368821,C/C=C(\C)/C=C/C=C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10009,144213562,8200,C(COCCOCCOCCO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10010,144213563,1004,OP(=O)(O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10011,144213564,1110,C(CC(=O)O)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10012,144213565,23676704,C1=CC(=C(C=C1Cl)Cl)OCC(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10013,144213566,8689,C1=CC=C(C=C1)NN=NC2=CC=CC=C2,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,,,active antagonist,43.2771,-55.1772,LightBiologicals
10014,144213567,8497,C1=CC(=CC(=C1)[N+](=O)[O-])C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10015,144213568,4445035,C1=CC=C(C=C1)[O-].[Na+],Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,30.6379,37.422,inactive,,0,LightBiologicals
10016,144213569,19042,C=CC(=O)OCC(CO)(COC(=O)C=C)COC(=O)C=C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,4.32771,-116.609,active antagonist,4.00798,-89.8492,SIGMA
10017,144213570,7211,CCCC(C(CC)CO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10018,144213571,5365125,CCCCC(CC)COC(=O)/C=C\C(=O)OCC(CC)CCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10019,144213572,2355,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,Inconclusive,20.0,,,active agonist,active agonist,20.8733,56.8699,inactive,,0,SIGMA
10020,144213573,6406,CC(C)(C#N)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10021,144213574,7969,C1=CC=C(C=C1)S,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,61.1306,38.595,inactive,,0,LightBiologicals
10022,144213575,79103,CCCCC(CC)C(=O)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10023,144213576,12025,C1CC(=O)NC1,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
10024,144213577,5963,C[N+](C)(C)CC1=CC=CC=C1.[Cl-],Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,SIGMA
10025,144213578,7394,C1=CC(=CC=C1C(F)(F)F)Cl,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,38.5708,34.4509,inactive,,0,SIGMA
10026,144213579,517121,C1(=O)[N-]C(=O)N(C(=O)N1Cl)Cl.[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10027,144213580,5192,C(CCCCC(=O)O)CCCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10028,144213581,5462814,C(=O)(N)/N=N/C(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10029,144213582,16278,CC(=O)CC(=O)N(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10030,144213583,9570093,CC(C)(/C=N/OC(=O)NC)S(=O)(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10031,144213584,8840,CCCCCCC(CCCCCCCCCCC(=O)OC)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10032,144213585,11463,CC1=CCC(=C(C)C)CC1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10033,144213586,7900,CC(COC)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10034,144213587,26124,CCOP(=S)(OCC)OC1=NC2=CC=CC=C2N=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10035,144213588,637511,C1=CC=C(C=C1)/C=C/C=O,Inconclusive,20.0,,,active agonist,active agonist,34.3762,58.125,inactive,,0,SIGMA
10036,144213589,12463,C1=CC(=C(C(=C1Cl)Cl)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10037,144213590,2724189,C(=S)(NN)NN,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
10038,144213591,707035,C1=CC=C2C(=C1)NC(=S)N2,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,30.6379,36.3486,inactive,,0,LightBiologicals
10039,144213592,77781,COC(=O)CCSCCC(=O)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10040,144213593,6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Sigma DiscoveryCPR
10041,144213594,12389,CCCCCCCCCCCCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10042,144213595,7231,C1COCCN1SSC2=NC3=CC=CC=C3S2,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,71.273,-75.6985,inconclusive antagonist,43.2771,-77.4676,LightBiologicals
10043,144213596,7592,CC(=O)CC(=O)NC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10044,144213597,10129,CC1CCC2CC1C2(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Alfa Aesar
10045,144213598,13838,C[Si](C)(C)N[Si](C)(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10046,144213599,12257,CC(C)OC=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10047,144213600,7104,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)O,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,36.4132,31.5978,inactive,,0,Enamine
10048,144213601,1060,CC(=O)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10049,144213602,7050,CCN(CC)C1=CC2=C(C=C1)C(=CC(=O)O2)C,Inconclusive,20.0,,,active agonist,active agonist,30.6379,35.1444,active agonist,52.4314,425.617,SIGMA
10050,144213603,7954,C1(=NC(=NC(=N1)Cl)Cl)Cl,Inconclusive,5.0,,,inconclusive,inconclusive,,,inactive,,0,Enamine
10051,144213604,7915,CC(C)OC(=O)C,Inconclusive,20.0,,,active agonist,active agonist,54.4827,50.6281,inactive,,0,LightBiologicals
10052,144213605,17317,CO[Si](CCCOCC1CO1)(OC)OC,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,54.4827,61.042,inactive,,0,SIGMA
10053,144213606,17719,CC(C)(C1=CC(=CC=C1)C(C)(C)N=C=O)N=C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10054,144213607,16316,CCCCCNCCCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10055,144213608,12433,C(C(=O)O)(Br)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10056,144213609,6946,C1=CC=C(C(=C1)N)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10057,144213610,7198,COC(=O)C1CCC(CC1)C(=O)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10058,144213611,11776,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10059,144213612,3485,C(CC=O)CC=O,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,76.9588,-58.1235,inactive,,0,LightBiologicals
10060,144213613,8846,CCCCOC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10061,144213614,135444498,CC1=CC(=O)NC(=N1)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10062,144213615,31344,CC(C)(CO)CO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10063,144213616,11937,C1=CC=C2C=C3C=C(C=CC3=CC2=C1)N,Inconclusive,20.0,,,active agonist,active agonist,4.49702,91.122,inconclusive agonist,30.6379,67.297,SIGMA
10064,144213617,14218,CC(C)(CO)COC(=O)C(C)(C)CO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10065,144213618,135,C1=CC(=CC=C1C(=O)O)O,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,57.711,36.1,inactive,,0,SIGMA
10066,144213619,15294,COC(=O)C1=CC=C(C=C1)C=O,Inconclusive,20.0,,,active agonist,active agonist,64.8165,58.7905,inactive,,0,SIGMA
10067,144213620,8183,CCCCCCCCCCC=C,Inconclusive,20.0,,,active agonist,active agonist,30.6379,41.8276,inactive,,0,SIGMA
10068,144213621,8119,C1CCCNCC1,Inconclusive,20.0,,,active agonist,active agonist,38.5708,33.913,inactive,,0,Enamine
10069,144213622,9993,C1=CC(=CC=C1F)Br,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10070,144213623,1133,C(C(=O)O)S,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10071,144213624,7977,C1=CC=NC(=C1)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10072,144213625,12736,C(CCCCCC(=O)O)CCCCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,LightBiologicals
10073,144213626,7713,C1=CC=C(C=C1)OCCOC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10074,144213627,6868,C1=CC2=C(C=C(C=C2C=C1N)S(=O)(=O)O)O,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,1.93312,35.8303,inconclusive antagonist,24.3365,-57.9019,LightBiologicals
10075,144213628,31243,CSC1=CC=C(C=C1)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10076,144213629,16949,C1CC2C(O2)CC1COC(=O)C3CCC4C(C3)O4,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,68.5896,-41.3955,SIGMA
10077,144213630,14716,CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,TCI
10078,144213631,24639,[NH4+].[O-]Cl(=O)(=O)=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10079,144213632,2286,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,28.924,41.4943,inactive,,0,LightBiologicals
10080,144213633,8906,CCCCCCCCCCCCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10081,144213634,6732,CC(C)(C)C(=O)C1C(=O)C2=CC=CC=C2C1=O,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,61.1306,-86.9173,SIGMA
10082,144213635,7635,CCCCC(CC)COC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10083,144213636,6809,C1=CC=C2C(=C1)C(=O)NC2=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10084,144213637,13522,CCO[Si](CCC#N)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10085,144213638,5798,C1=CC=C2C(=C1)NC=N2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10086,144213639,5280934,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,Inconclusive,5.0,,,inconclusive,inconclusive,,,inactive,,0,SIGMA
10087,144213640,8872,CCCCCCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10088,144213641,445639,CCCCCCCC/C=C\CCCCCCCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10089,144213642,8404,C1CCC2=CC=CC=C2C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10090,144213643,31241,CCCCC(CC)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10091,144213644,7352,CC(C)COC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10092,144213645,7993,CN(C)CCCN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10093,144213646,7026,CN(C)CC1=CC(=C(C(=C1)CN(C)C)O)CN(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10094,144213647,13521,CCO[Si](CCCN)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10095,144213648,31244,COC1=CC=C(C=C1)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10096,144213649,10377,CCCCCC1=CC(=CC(=C1)O)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,54.4827,-91.2084,SIGMA
10097,144213650,13271,C1=CC=C(C=C1)NC2=CC=C(C=C2)[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,43.2771,-92.7263,active antagonist,36.4132,-105.507,SIGMA
10098,144213651,9076,CCOC1=CC=C(C=C1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10099,144213652,7153,CC1=C(C=CC(=C1)Cl)OC(C)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10100,144213653,5333,C1=CC(=CC=C1N)S(=O)(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10101,144213654,6672,CC1=C(C(=CC=C1)C)[N+](=O)[O-],Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,34.3762,35.4039,inactive,,0,LightBiologicals
10102,144213655,7207,CC1=C(C=CC(=C1)Cl)OCCCC(=O)O,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,54.0397,76.1397,inconclusive agonist,,,Crescent
10103,144213656,8462,C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10104,144213657,60196435,CC(=O)N1[C@@H]2[C@H]1[C@@]3([C@H](C4=C(C=C(C=C4OC)C=O)N(C2)O3)COC(=O)N)OC(=O)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,2.6278,-96.3686,active antagonist,10.8707,-39.529,Astellas Pharma
10105,144213658,17355,CC(=O)CCC1=CC=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10106,144213659,6184,CCCCCC=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10107,144213660,142482,CCCC1CCC(=O)CC1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Frinton Laboratories
10108,144213661,60196436,CC(C)(CNC1=NC=C2C(=CC(=O)N(C2=N1)C)OC3=C(C=C(C=C3)F)F)O.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Roche
10109,144213662,795,C1=CN=CN1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10110,144213663,971,C(=O)(C(=O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10111,144213664,20083,CCCCCCC(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10112,144213665,38284,C1=CC=C(C=C1)OC2=CC=CC(=C2)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10113,144213666,10068207,CC1=C(C2=C(O1)C(=CC=C2)NC(=O)C3=C(C=CC=C3Cl)Cl)C(C)(C)O,Active,45.0,,,active antagonist,active antagonist,19.3312,-59.6089,inactive,,0,Astellas Pharma
10114,144213667,7916,CC(=C)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10115,144213668,17318,CC(=C)C(=O)OCCC[Si](OC)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10116,144213669,59086459,CS(=O)(=O)C1=C(C=C(C=C1)[C@@H](CC2CCCC2)C(=O)NC3=NC=CN=C3)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,48.5577,-61.8421,Roche
10117,144213670,69861,CC(C)(C)C1=CC=C(C=C1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10118,144213671,22463,C1=CC2=C(C=CC(=C2)SSC3=CC4=C(C=C3)C=C(C=C4)O)C=C1O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,57.711,-122.294,active antagonist,54.4827,-72.208,TCI
10119,144213672,33286,C[N+](C)(CC=C)CC=C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10120,144213673,20352,CCCCOC1=CC=C(C=C1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10121,144213674,6928,CCC1=CC(=C(C(=C1)C(C)(C)C)O)CC2=C(C(=CC(=C2)CC)C(C)(C)C)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,28.3743,-97.6351,active antagonist,43.2771,-79.6761,TCI
10122,144213675,62306,CC1COC2=CC=CC=C2N1C(=O)C(Cl)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,43.2331,-40.2651,active antagonist,38.5316,-59.5842,Crescent
10123,144213676,171144,CCCCCCCCCCCCC1=CC=CC=C1O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,28.3743,-102.204,active antagonist,38.5708,-93.9725,LightBiologicals
10124,144213677,15133,C1=CC(=CC(=C1)CN)CN,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10125,144213678,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,Active,45.0,,,active antagonist,active antagonist,18.4309,-51.004,inactive,,0,SIGMA
10126,144213679,7979,CC(=C)C(=O)OCCOCCOCCOC(=O)C(=C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10127,144213680,62277,C(NC(=O)N(CO)C1C(=O)N(C(=O)N1CO)CO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10128,144213681,61040,CC(=CCCC(C)(C=C)OC=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10129,144213682,8469,CCOC(=O)C1C(O1)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10130,144213683,5367893,CCCCCCCC/C=C/CCCCCCCC1=NCCN1CCO,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,52.4314,-122.079,active antagonist,54.4827,-103.232,ChemService
10131,144213684,17816,CC(C)CC(=O)OCC=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10132,144213685,11074431,CC1=CC(=O)[N-]S(=O)(=O)O1.[K+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10133,144213686,87984,CCN(CCN)C1=CC=CC(=C1)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,Enamine
10134,144213687,7948,CC1=CC(=CC(=C1)O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10135,144213688,70837,C1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,40.8562,-33.1115,SIGMA
10136,144213689,9850056,CC1=CC2=C(C=C1)OC(=C2C3=CC=C(C=C3)Cl)CN(CC4=CC=CC=C4)C(=O)NC5=C(C=C(C=C5F)F)F,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,29.6784,-26.5765,inactive,,0,Astellas Pharma
10137,144213690,445154,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,Inconclusive,20.0,,,active agonist,active agonist,2.25385,99.4362,active antagonist,30.6379,-50.7629,LightBiologicals
10138,144213691,60196348,CCN(CC)C(=O)C1=CC(=C(C=C1N(CC)CCN(C)C)N2CCC(CC2)C3=CC=CC=C3)S(=O)(=O)CC4=CC=CC=C4.C(=O)(C(F)(F)F)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,19.1066,-101.061,active antagonist,20.2388,-76.3383,NCGCChem
10139,144213692,8559,CCCOC(=O)C1=CC=CC=C1C(=O)OCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10140,144213693,22697,CCC(=O)C1=CC=C(C=C1)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10141,144213694,62823,CCCCC(CC)CO[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10142,144213695,6054,C1=CC=C(C=C1)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10143,144213696,12301,CCOCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10144,144213697,6654,CC1=CCC2CC1C2(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10145,144213698,3420996,CCC(C)(C)C1CCC(CC1)OC,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,SIGMA
10146,144213699,23692768,C1CCC(CC1)OC(=O)CC(C(=O)OC2CCCCC2)S(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10147,144213700,5780,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10148,144213701,11769095,CCCC[N+]1(CCCC1)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10149,144213702,5281168,CCC/C=C/C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10150,144213703,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],Active,70.0,,,active antagonist,active antagonist,0.126228,-101.874,active antagonist,44.7874,-89.7247,SIGMA
10151,144213704,82343,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)NC3=CC=C(C=C3)C(C)(C)C4=CC=CC=C4,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,TCI
10152,144213705,7360,C1CC(OC1)CO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10153,144213706,24434,[N+](=O)([O-])[O-].[K+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
10154,144213707,16682834,CCCC[Sn](CCCC)(CCCC)OC(=O)C1=CC=CC=C1,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,2.52886,-105.426,active antagonist,1.5956,-91.5723,SIGMA
10155,144213708,62630,C1C(O1)COC2=CC=C(C=C2)C(C3=CC=C(C=C3)OCC4CO4)C(C5=CC=C(C=C5)OCC6CO6)C7=CC=C(C=C7)OCC8CO8,Inconclusive,20.0,,,active agonist,active agonist,5.23877,45.9797,inactive,,0,SIGMA
10156,144213709,20087,CCC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,LightBiologicals
10157,144213710,88069,CC1=CC2=C(C=C1)C(=O)OC2=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10158,144213711,5362708,CCCCCCCCC/C=C/CC1CC(=O)OC1=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10159,144213712,13282,C1=CC=C(C=C1)OP(=O)(O)OC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10160,144213713,7972,CN1CCOCC1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
10161,144213714,8861,C1=CC(=NC(=C1)N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10162,144213715,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,SIGMA
10163,144213716,60196438,CC1=CC(=C(C=C1)C(=O)[N-]S(=O)(=O)/C=C/C2=CC=C(C=C2)OC)Cl.[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Roche
