cid,clean_smiles
9869105,NC(=O)Cn1c(=O)cc(CCN2CCN(c3nccc4sccc34)CC2)c2ccc(F)cc21
9824131,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
9849616,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
53316380,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N
5311271,COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC
24798733,O=C(O)c1ccccc1-n1cc(C(=O)O)c(=O)c2cc(Nc3c(F)cc(F)cc3Cl)c(Cl)cc21
12148754,O=C(NC(=O)c1cc(F)c(F)cc1Cl)Nc1cc(F)ccc1N1CCC(C(=O)O)CC1
60196409,O=C([O-])c1ccc2c(c1)nc(C(=O)NC1CCN(C3CC3)CC1)n2Cc1cc(-c2ccc(Cl)s2)on1
60196410,COCCOc1cc2cc(C(=O)NC3CCN(C(C)C)CC3)n(CC(=O)Nc3ccc(Cl)cn3)c2cn1
25099474,Cc1nc(-c2ccccn2)ncc1C(=O)Nn1cc(C)c2cc(F)ccc21
9951932,Cc1ncc([C@@H](CCCCCCc2ccc3c(n2)NCCC3)CC(=O)O)cn1
60196412,CO[C@@H]1COCC[C@@H]1[NH2+][C@@H]1CC[C@@](C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)(C(C)C)C1
44578765,CCOc1cccc(-n2cc(C(=O)N3CCN(c4cc(C(=O)[O-])c5ccccc5c4)CC3)nc2-c2ccc(C)cc2)c1
53232,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21
23674889,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O
13223,O=C1OC(=O)C2C3C=CC(C3)C12
15787,O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1
6629,CC(C)(OO)c1ccccc1
31249,CCOC(=O)CCC(=O)OCC
6427097,CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C
3034368,S=C([S-])NCCNC(=S)[S-]
23284,CC(C)C(=O)OCC(C)(C)C(OC(=O)C(C)C)C(C)C
94037,CCCCC(CC)COC(=O)CCCCC(=O)OCc1ccccc1
53316391,CCCCCCCCCCCC(=O)OCC(C)OC(=O)CCCCC(=O)O
20478723,CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1
15600,CCCCCCCCCC
16224,CCCCCCCCN(C)C
31253,C=CC(=C)CCC=C(C)C
8831,CC(C)COC(=O)CCCCC(=O)OCC(C)C
8152,CCCCCCCCCCCC[N+](C)(C)C
8800,CN(C)C(=O)Nc1ccc(Cl)cc1
78202,CCCCCCCCN(C)CCCCCCCC
23665770,CCCCCCCCCCCCCCOS(=O)(=O)[O-]
77797,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
71245,CCOc1ccc(C(C)(C)COCc2cccc(Oc3ccccc3)c2)cc1
2943,COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl
67821,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
23695542,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-]
7797,CCCCCCC(=O)OCC
7795,CCCC(=O)OCCC(C)C
67542,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
23678874,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
69619,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
5364361,C1=C\CC/C=C\CC/C=C\CC/1
7111,Nc1ccc(-c2ccc(N)cc2)cc1
9570092,CSC(C)(C)/C=N/O
91741,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)F)c(Cl)c1
69785,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
90258,CCO[Si](CCCNC(N)=O)(OCC)OCC
16421,CCOP(=S)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
60768,CN(C(=O)Cc1cccc2occc12)[C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1
18992283,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2
462368,CC[C@H](C)[C@@H](C(=O)O)n1sc2ccccc2c1=O
54687772,Cc1cc(SC2=C(O)C[C@@](CCc3ccc(N)cc3)(C(C)C)OC2=O)c(C(C)(C)C)cc1CO
135418174,CCn1nc(C)c2c1C(=O)NCC(c1ccc(O)cc1)=N2
10021362,Oc1ccc2c(c1)OC[C@@H](N1CCC(O)(c3ccc(F)cc3)CC1)[C@H]2O
9869142,O=C(O)CCN(C1(C(=O)NO)CCCC1)S(=O)(=O)c1ccc(Oc2ccc(F)cc2)cc1
9866250,O=C(NO)C1(NS(=O)(=O)c2ccc(Oc3ccc(F)cc3)cc2)CCOCC1
13961743,COc1ccc2sc(C(=O)Nc3nnn[n-]3)c(OC(C)C)c2c1
156328,O=c1[nH]c2ccc(S(=O)CCN3CCC(Cc4ccc(F)cc4)CC3)cc2o1
9935274,Cc1nccn1-c1ccc(Sc2cccc(C3(C(N)=O)CCOCC3)c2)cc1
18551400,CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1csc(C(F)(F)F)n1
9839190,CNCc1ccc(NC(=O)c2c[nH]c3c2C(=O)CCC3)cc1
10407399,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc(F)cc2)cc1
10145345,CC[C@@H]1C[C@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(C)=O)c2cc(C(F)(F)F)ccc2N1C(=O)OC(C)C
9865929,CC(C)(O)c1ccc(CNC(=O)c2cccnc2Oc2ccc3nonc3c2)cc1
9955578,C[C@@H](Oc1ccc(CNC(=O)c2cccnc2Oc2ccc3c(c2)OCO3)c(F)c1)C(=O)O
9930121,O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1
9932000,O=C(N[C@H]1CN2CCC1CC2)c1ccc2c(c1)OCCO2
5362417,COCCOC[C@H](CC1(C(=O)NC2CCC(C(=O)O)CC2)CCCC1)C(=O)Oc1ccc2c(c1)CCC2
9867605,COCc1nnc(-c2ccc[n+]([O-])c2)n1-c1c(Cl)c(Cl)cc2[nH]c(=O)c(=O)[nH]c12
135430996,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1
9843744,Nc1cc2c3c(c1)C(c1ccccc1)=N[C@@H](NC(=O)c1cccnc1)C(=O)N3CC2
135529432,NCC1(Cc2noc(=O)[nH]2)CCCCC1
9949821,CC(C)c1nnc2ccc(-c3ocnc3-c3cc(F)ccc3F)cn12
5724,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
9956127,O=C(O)c1cccc(C[C@@H]2COc3ccc(OCc4nc5cc(F)ccc5s4)cc3[C@@H]2O)c1
60196413,CCOc1cccc(C2(N3CCN(c4ccccc4)CC3)CCC(C)CC2)c1
9910393,CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1
9828356,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4cc(Cl)ccc4OCc4cc(C)no4)ncnc32)[C@H](O)[C@@H]1N
9819350,Cc1cc(NC(=O)C(=O)O)cc(C)c1Oc1ccc(O)c2c1CCC2
9867257,O=C(O)C1(c2ccc3c(c2)OC[C@H](Cc2ccc(-c4ccccc4)cc2)[C@H]3O)CCCC1
92299,CC(C)N(Cc1ccccc1)C(=O)C(C)(C)C
25429,COC(=O)Nc1nc2ccccc2[nH]1
9154,c1ccc2c(c1)-c1cccc3cccc-2c13
11006,CCCCCCCCCCCCCCCC
6252,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
3485262,CN(C)C(=S)[S-]
8289,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
8189,COCCOCCOCCOC
8698,CCCCOC(=O)c1ccccc1
7705,CCCCc1ccccc1
7565,Brc1ccc(Oc2ccccc2)cc1
69537,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
133914,CCCCCCOC(=O)CC(CC(=O)OCCCCCC)(OC(=O)CCC)C(=O)OCCCCCC
75516,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC
243694,O=C(OCCCCCOC(=O)c1ccccc1)c1ccccc1
261668,O=C(OCCCCCCOC(=O)c1ccccc1)c1ccccc1
91500,[As]#[In]
33599,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C
12391,CCCCCCCCCCCCCCC
5770,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC
8209,CCCCCCCCCCCCCCO
7366,CC(C)(C)c1ccccc1
23669238,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
136122621,CO[C@H]1C=CO[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C
23667548,O=C1O[C@H]([C@@H](O)CO)C([O-])=C1O
31362,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C
6618,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1
7668,CCCc1ccccc1
32518,CCCCCCCCCCCCCN1CC(C)OC(C)C1
16945,ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl
24180686,CCCCCCCCCC(CC)c1ccc(S(=O)(=O)O)cc1
7642,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC
443755,O=C1[N-]S(=O)(=O)c2ccccc21
77222,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
75066,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
9555,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
74888,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI
19539,O=C(O)c1cccc(Oc2ccccc2)c1
6782,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C
18725,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1
67818,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
21387,Oc1ccc2ccc3cccc4ccc1c2c34
17356,C1CCC(SSC2CCCCC2)CC1
1345,CCC(C)N(C)C(=O)c1cc2ccccc2c(-c2ccccc2Cl)n1
13089,Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1
31736,O=C(O)c1ccccc1C(=O)OCc1ccccc1
96088,Oc1ccc2c(c1)-c1ccccc1C2
833466,C=CCc1cc(S(=O)(=O)c2ccc(O)c(CC=C)c2)ccc1O
20725980,CCCCCCC(CCCCCCCCCCC(=O)OCC(COC(C)=O)OC(C)=O)OC(C)=O
11723708,CC(C)c1cccc(C(C)C)c1N1C(=O)c2ccc(O)cc2C1=O
86296,CC#Cc1cc(C)nc(Nc2ccccc2)n1
11524680,CC(C)CCCCCCOC(=O)C1CCCCC1C(=O)OCCCCCCC(C)C
104635,CC(C)CCCCCCOC(=O)c1ccc(C(=O)OCCCCCCC(C)C)c(C(=O)OCCCCCCC(C)C)c1
6960,CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1
24814,[Cl][Sb]([Cl])[Cl]
24915,CCCC(=O)OC(C)(C)Cc1ccccc1
65067,c1csc(-c2ccc(-c3cccs3)s2)c1
14106,O=C(O)C1CCC(C(=O)O)CC1
75893,Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-]
9963,O=C(O)c1cccc(C(F)(F)F)c1
27189,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12
67437,C1CCC2(CCCCO2)OC1
6740,Cc1c(Cl)cccc1[N+](=O)[O-]
7624,CCCCCCCCCCCCN(CCCCCCCCCCCC)CCCCCCCCCCCC
17891,COC(=O)Cc1cccc2ccccc12
15765,Cc1cccc(N)n1
7617,C=CCN(CC=C)CC=C
7017,Oc1ccccc1-c1ccccc1
60995,COC(Cc1ccccc1)OC
7542,CC(Oc1cccc(Cl)c1)C(=O)O
5364079,CCNC(=O)NC(=O)/C(C#N)=N/OC
15575641,CCCOC(=O)NCCCN(C)C
113606,CCc1cnc(C(=O)O)c(C(=O)O)c1
91773,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1
8433,O=C(CC(=O)c1ccccc1)c1ccccc1
7476,COc1ccc(C(C)=O)cc1
7601,O=C(Cc1ccccc1)OCCc1ccccc1
26989,CCCC(C)C(O)CC
12586,C1COCO1
73672,CCC(C)(CC)c1cc(NC(=O)c2c(OC)cccc2OC)on1
182951,CCOC(=O)COc1cc(-c2nn(C)c(OC(F)F)c2Cl)c(F)cc1Cl
21803,COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl
13905,CCNc1nc(NCC)nc(SC)n1
51346588,O=S(=O)([O-])c1cccc2c(S(=O)(=O)[O-])cccc12
23662264,[O-]c1cc(Cl)c(Cl)cc1Cl
7479,CN(C)c1ccc(C=O)cc1
521998,Cc1ccc(S(=O)(=O)O)cc1
7793,CC(C)=CCC[C@H](C)CCO
326,CC(C)c1ccc(C=O)cc1
8827,O=C(NCO)NCO
91753,CC(COc1ccc(Oc2ccccc2)cc1)Oc1ccccn1
76748,COc1ccc(Cl)cc1C
34526,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1
6432705,[Cu+]
15546,Nc1cnn(-c2ccccc2)c(=O)c1Cl
91768,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1
107720,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1
92431,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1
16760189,COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1
8693,CCCOC(=O)c1ccc(C(=O)OCCC)nc1
25152,O=C1c2ccccc2C(=O)C1c1nc2ccccc2c(Br)c1O
20392,COC(=O)c1ccccc1C(=O)O
24180709,CNC(=S)[S-]
7555,C=CCOc1nc(OCC=C)nc(OCC=C)n1
91739,O=C(O)c1c(Cl)ccc2cc(Cl)cnc12
17581,COc1cc(Cl)c(OC)cc1Cl
7506,N#Cc1ccncc1
26229,O=C(O)COc1ccc(Cl)cc1
5759,O=C(O)c1c(Cl)ccc(Cl)c1Cl
10442,OCCCO
154915,CCO[Si](CCC1CCC2OC2C1)(OCC)OCC
13878,CCNc1nc(N)nc(Cl)n1
69705,COc1ccc(CCO)cc1
66854,C[N+](C)(C)Cc1ccccc1
66094,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1
16181,CCSC(=O)N(CC(C)C)CC(C)C
162839,O=C(O)c1nc(Cl)ccc1Cl
91766,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Oc2ccc(C(F)(F)F)cc2Cl)cc1F
3081304,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3Cl)nn12
2723649,O=S(=O)(O)c1ccc(O)c2ncccc12
2513,C[As](C)(=O)O
12069,O=C(O)c1cc(C(=O)O)cc([N+](=O)[O-])c1
8149,N#CCCNCCC#N
62781,C[N+]1(C)CCCCC1
6951,O=C(O)c1cc(Cl)cc([N+](=O)[O-])c1Cl
178,CC(N)=O
31899,CNC(=O)Oc1cccc(N=CN(C)C)c1
39985,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1
2126,CC1(C)CCC(C)(C)c2cc(C(=O)Nc3ccc(C(=O)O)cc3)ccc21
66885,OCCOc1cccc(OCCO)c1
10342051,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1
262,CC(O)C(C)O
3031,N#Cc1c(Cl)cccc1Cl
7559,COC(=O)Cc1ccccc1
25912,CON(C)C(=O)Nc1ccc(Br)c(Cl)c1
25146,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
86138,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1
25106,COCCOC(=O)CC#N
82326,CC[N+](C)(CC)CC
95337,CCCCCCCCC(CO)CCCCCC
21059,CCc1occc(=O)c1O
10887985,C=C[C@@H](C)CCC=C(C)C
5371562,CNC(=O)/C=C(\C)OP(=O)(OC)OC
91650,Cc1cc(C)nc(Nc2ccccc2)n1
15766,CSc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
7590,CCOC(=O)Cc1ccccc1
6433547,C=CC(C)(O)CC/C=C(\C)CC
7620,CCCCN(CCO)CCO
24963,O=[N+]([O-])[O-]
5283335,CCCCCC/C=C/C=O
13220,CC1(C)CC(=O)CC(C)(C)N1
91735,O=C(Nc1ccc(F)cc1F)c1cccnc1Oc1cccc(C(F)(F)F)c1
9795389,[Dy+3]
7647,c1ccc(CCc2ccccc2)cc1
443048,CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl
91776,COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C
19309,CC1=C(O)C(=O)C(C)O1
3032581,S=C([S-])NCCNC(=S)[S-]
39327,CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]
91759,Cc1ccn2nc(S(=O)(=O)Nc3c(F)cccc3F)nc2n1
5362620,CCCCC/C=C\CCC=O
3032791,COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC
3058839,C=C(C)C(=O)OCCOC1CC2CC1C1C=CCC21
39223,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
93542,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl
107080,CC(C)C(OC(=O)c1ccccc1)C(C)(C)COC(=O)c1ccccc1
1787910,C/C=C/C=C/CCCCCCCO
8796,NC(=O)Nc1ccc(Cl)cc1
61503,C[C@@H](O)C(=O)O
3391107,Fc1ccc(Oc2ccnc3cc(Cl)cc(Cl)c23)cc1
9570071,CNC(=O)O/N=C/C(C)(C)SC
23682187,COc1cc(OC)nc(Sc2cccc(Cl)c2C(=O)[O-])n1
8482,CC(=O)Nc1ccc(S(N)(=O)=O)cc1
3083546,CCOC(=O)COc1cc(-n2ncc(C(F)(F)F)c(C)c2=O)c(F)cc1Cl
24781,Cc1cc(=O)[nH]o1
7251,Cc1cc(Cl)ccc1N
5372405,CCNP(=S)(OC)O/C(C)=C/C(=O)OC(C)C
86412,CSC(=O)c1cccc2nnsc12
91699,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1
8914,CCCCCCCCCO
49837,O=C(O)c1snc(Cl)c1Cl
176879,COc1ccc(-c2ccccc2)cc1NNC(=O)OC(C)C
137994,CC1(C)CC(O)CC(C)(C)N1[O]
7884,COC(C)(C)CC(C)=O
12756,CCC1CCC(=O)O1
74574,O=C1OC(=O)c2cc(Oc3ccc4c(c3)C(=O)OC4=O)ccc21
9576037,CC1=NNC(=O)N(/N=C/c2cccnc2)C1
8105,OCCCCCO
11304,Cc1ccc(C)c2ccccc12
70724,[O-][n+]1ccc(Cl)cc1
14337,CCSC(=O)N(CC)C1CCCCC1
25053,CCCCC(CC)COCCC#N
39385,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1
8575,CCCCOC(=O)c1ccccc1C(=O)O
7650,CCCC(=O)OCc1ccccc1
91655,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl
54745,CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl
53316400,Cc1ccc(S(=O)(=O)[N-]Cl)cc1
5281874,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F
91770,Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
7560,CN(C)C(=O)Nc1ccccc1
24847,CCCCCC(CO)CCC
31200,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1
28935,COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl
5889665,COc1ccc(/C(=C/C(=O)N2CCOCC2)c2ccc(Cl)cc2)cc1OC
25127,CCOC(=O)c1ccc(N(C)C)cc1
6948,O=C(O)c1cc(I)cc(I)c1I
5053,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
66858,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccccc1
7931,Cc1cccc(Cl)c1
84098,CS(=O)(=O)c1cc(C(F)(F)F)ccc1C(=O)c1cnoc1C1CC1
17432,CCOc1nc(C(Cl)(Cl)Cl)ns1
7358,CCC(CC)CO
6912870,CCCCCCCC/C=C\CCCCCCCC(=O)N(C)CC(=O)O
5803450,CCC(=O)/C=C/c1ccc(OC)cc1
439570,C=C(C)[C@@H]1CC=C(C)C(=O)C1
8084,CN(C)CCCN(C)C
7504,NCc1ccccc1
249494,CC(CCO)CCCC(C)(C)O
65420,CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1
7675,OCCc1ccccn1
22833466,CCC(CC)C(C)CCOC(C)=O
61016,CC(C)=CCCC(C)C=O
2775,COc1cc(OC)c2ccc(=O)oc2c1
86367,Cc1cc(C2CC2)nc(Nc2ccccc2)n1
86287521,O=[N+]([O-])c1ccc(O/N=C/c2cc(Br)c(O)c(Br)c2)c([N+](=O)[O-])c1
3317081,Fc1ccc(C2(Cn3cncn3)OC2c2ccccc2Cl)cc1
62341,CC(=O)OC(C)c1ccccc1
445638,CCCCCC/C=C\CCCCCCCC(=O)O
61254,CCC[Si](OC)(OC)OC
15816,O=C(O)CCCCCCCCCC(=O)O
62210,CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
7980,C=C(C)C(=O)OCCOCCOCCOCCOC(=O)C(=C)C
679,CS(C)=O
54778,CC1(C)CON(Cc2ccccc2Cl)C1=O
14145,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1
7792,CC(C)CCCC(C)CCO
7865,COC=O
7461,CC1=CCC(C(C)C)=CC1
62466,O=C(CCl)NCO
29216,CNC(=O)N(C)c1nc2ccccc2s1
7800,CCCCCCCCCCCC(=O)OCC
14210,CNC(=O)CSP(=O)(OC)OC
2724159,C=C(C)[C@@H]1CC=C(C=O)CC1
112039,COC(=O)CC(C(C)=O)C(=O)OC
5284341,Nc1ccc(-c2ccccc2)cc1
7940,O=C1CCCC(=O)O1
15678,N#CCCCC(C#N)CCC#N
86751,CCC(C)CCCC(C)(C)O
5283292,CCCC/C=C/CCCCO
8092,CCCCCC#CC(=O)OC
82646,O=C(O)c1nc(Cl)c(Cl)c(Cl)c1Cl
11002,CCCCSCCCC
2723622,CCCCNC(=S)NCCCC
8096,O=C(O)CCSCCC(=O)O
8039,NC(=O)NNC(N)=O
7693,O=C=Nc1ccc(Cl)cc1
67284,COc1ccc(OC)c(OC)c1
86222,CCOC(=O)C(Cl)Cc1cc(-n2nc(C)n(C(F)F)c2=O)c(F)cc1Cl
80277,FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl
5271565,COC(=O)/C=C\C(=O)OC
23676752,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)[O-]
7823,OCCCCC(O)CO
54738,CC(C)C1(C)N=C(c2ncccc2C(=O)O)NC1=O
24705,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C
31645,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
3032472,CSc1nc(N=[N+]=[N-])nc(NC(C)C)n1
8046,CCCCCCOC(=O)CCCCC(=O)OCCCCCC
23677967,CCCCCCCCCOS(=O)(=O)[O-]
86137,COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1
11784975,COc1cnc(OC)n2nc(NS(=O)(=O)c3c(OCC(F)F)cccc3C(F)(F)F)nc12
5281167,CC/C=C\CCO
8016,CNCCO
11868,Cc1ccc(C)c(S(=O)(=O)O)c1
5360350,[Ba+2]
23661868,O=S(=O)([O-])c1ccc2ccccc2c1
80566,N#CCc1ccc(Cl)cc1Cl
25572,COc1ccc(C(O)(c2cncnc2)C2CC2)cc1
7654,CC(=O)OCCc1ccccc1
180089,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C#N)cc2F)cc1
12860,CC(C)c1cc(C(C)C)cc(C(C)C)c1
82145,CCCCCCCCCCCCCCC(Br)C(=O)O
66187,CO[Si](C)(C)OC
8088,O=C(O)COCC(=O)O
7828,O=C(Cl)OCCOCCOC(=O)Cl
7710,CCCCCC1CCC(=O)O1
8114,CCCOCCC
213031,CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1
5282110,CC(=O)OC/C=C/c1ccccc1
213021,CC(=NC#N)N(C)Cc1ccc(Cl)nc1
86398,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2
13218777,C[C@H]1[C@H](c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1
5367650,CC/C=C/CCCCCCCCCCOC(C)=O
135491830,CCC/C(=N\OCC)C1=C(O)CC(CC(C)SCC)CC1=O
6915,CCC(CC)C(=O)O
61005,CC(C)C(=O)OCCOc1ccccc1
3794540,O=Cc1ccccc1S(=O)(=O)[O-]
91758,CCOP(=O)(SC(C)CC)N1CCSC1=O
92425,C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21
9860484,[Yb+3]
21804,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
6442842,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1
90462,O=c1c2ccccc2nnn1CCl
66117,NNC(=O)CCCCC(=O)NN
60196415,Cc1cc(=O)oc2cc(O)ccc12
6327366,C[Si](O[Si](C)(C)C)O[Si](C)(C)C
8056,BrCCCCBr
22563,CC(C)Nc1nc(N)nc(Cl)n1
86429,CC(C)N(C(=O)COc1nnc(C(F)(F)F)s1)c1ccc(F)cc1
86266,CC(C)(O)C(=O)c1ccc(OCCO)cc1
69413,N#CCNCC#N
5371560,COP(=O)(OC)O/C(C)=C/C(=O)N(C)C
8019,COCCO
