PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,Activity Summary,Antagonist Activity,Antagonist Potency (uM),Antagonist Efficacy (%),Viability Activity,Viability Potency (uM),Viability Efficacy (%),Sample Source
8844,144212397.0,8272.0,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC(=C(C(=C3)Br)O)Br)C4=CC(=C(C(=C4)Br)O)Br,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,19.8723,-103.196,active antagonist,35.3385,-102.102,Acros
8845,144212398.0,14233.0,CC(C)(C)NC(=O)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8846,144212399.0,23665771.0,CCCCCCCCCCOS(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8847,144212400.0,222464.0,CC1=CC(=C(C=C1)NC(=O)CC(=O)C)C,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,Acros
8848,144212401.0,14249.0,CCCCCCCCCCCC[N+](C)(C)C.[Br-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,22.5385,-102.13,inconclusive antagonist,38.5708,-39.0042,Acros
8849,144212402.0,12961638.0,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.[Na+].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,14.7874,-103.951,active antagonist,7.13224,-126.131,Acros
8850,144212403.0,16887.0,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=C(C=C(C=C5)O)S(=O)(=O)[O-].[Na+].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,13.685,-89.5098,active antagonist,22.1094,-100.23,Acros
8851,144212404.0,6099.0,CN(C)C1=CC2=C(C=C1)N=C3C=CC(=[N+](C)C)C=C3S2.[Cl-],Active,54.0,,,active antagonist,active antagonist,4.16478,-94.5324,active antagonist,38.5708,-89.1516,Acros
8852,144212405.0,135442941.0,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)S(=O)(=O)[O-])O.[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,27.306,-52.3287,active antagonist,19.3312,-136.401,Acros
8853,144212406.0,67322.0,C(CN(CCO)CCO)N(CCO)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8854,144212407.0,246724.0,COC1=CC(=C(C=C1)OC)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8855,144212408.0,24671.0,C1=CC=C2C(=C1)C(=O)C(C2=O)C3=NC4=C(C=C(C=C4C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0,active antagonist,27.3336,-113.619,Acros
8856,144212409.0,62576.0,C1=CC=C(C=C1)COC(=O)CBr,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8857,144212410.0,81080.0,CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,Active,50.0,,,active antagonist,active antagonist,0.343762,-38.4131,inactive,,0,Acros
8858,144212411.0,3516.0,COC1=CC=CC=C1OCC(CO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8859,144212412.0,74904.0,CCOC1=CC=CC=C1OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8860,144212413.0,23672329.0,C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[K+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8861,144212414.0,15466.0,CC1=NC(=NC(=N1)OC)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8862,144212415.0,2734687.0,C(=NN)(N)N.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8863,144212416.0,69311.0,CCCOC(OCCC)OCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8864,144212417.0,91822.0,CCCC[N+](C)(CCCC)CCCC.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8865,144212418.0,23668353.0,CCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8866,144212419.0,5702667.0,C1=CC=C(C=C1)N/C=C/C=C/C=NC2=CC=CC=C2.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8867,144212420.0,67215.0,CN(C)C1=CC=C(C=C1)C(C2=CC=CC=C2)C3=CC=C(C=C3)N(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,Acros
8868,144212421.0,7094.0,C1CCC(CC1)C2CCCCC2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8869,144212422.0,6451.0,CC1=C(C(=C(C=C1C2(C3=CC=CC=C3S(=O)(=O)O2)C4=CC(=C(C(=C4C)Br)O)Br)Br)O)Br,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,12.7772,-96.552,active antagonist,16.7149,-124.616,Acros
8870,144212423.0,6525.0,C#CC1(CCCCC1)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8871,144212424.0,17429.0,C1CCN(CC1)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8872,144212425.0,190.0,C1=NC2=NC=NC(=C2N1)N,Inconclusive,20.0,,,active agonist,active agonist,7.40614,66.5327,inactive,,0,Acros
8873,144212426.0,7268.0,CCOC(=O)C(=O)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8874,144212427.0,11907.0,C1=CC=C(C(=C1)C#N)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8875,144212428.0,3371.0,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,54.4827,57.493,inconclusive agonist,54.4827,32.136,Acros
8876,144212429.0,8140.0,CCCCCCCCBr,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8877,144212430.0,1551246.0,CC(=CCC/C(=C/C#N)/C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8878,144212431.0,5795.0,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8879,144212432.0,62118.0,CC(C)(CCO)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8880,144212433.0,26030.0,Cl[Au](Cl)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,14.7772,-113.467,active antagonist,20.0875,-110.21,Acros
8881,144212434.0,17888.0,CC(=O)CC(C)(C)NC(=O)C=C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8882,144212435.0,88043.0,CC1=C(C=C(C=C1)C(=O)N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8883,144212436.0,9589.0,CC(=O)C1=CN=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8884,144212437.0,12087.0,C1=CC(=CC=C1C#N)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8885,144212438.0,16551.0,C(CCCCl)CCCl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8886,144212439.0,68023.0,C1=CC(=CC=C1C=O)F,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8887,144212440.0,7254.0,CC1=C(C=C(C=C1)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8888,144212441.0,76092.0,C1=CC(=C(C=C1C(=O)O)N)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8889,144212442.0,78950.0,C=CCOCC(CO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8890,144212443.0,79571.0,CCCCOC(=O)CC#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8891,144212444.0,8920.0,CCCCCCNCCCCCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8892,144212445.0,7337.0,COC1=C(C=CC(=C1)[N+](=O)[O-])N,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),inconclusive agonist,45.8415,22.4931,active antagonist,45.8415,-60.6822,Acros
8893,144212446.0,5946.0,CC[N+](CC)(CC)CC.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8894,144212447.0,7034.0,C1=CC(=CC=C1C(=O)C2=CC=C(C=C2)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8895,144212448.0,23686673.0,C1=CC=C2C(=C1)C(OS2(=O)=O)(C3=CC=C(C=C3)O)C4=CC=C(C=C4)[O-].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,86.3492,-32.0197,active antagonist,23.4203,-118.562,Acros
8896,144212449.0,37524.0,CC1(CC(CC(N1)(C)C)N)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8897,144212450.0,24773.0,CCCCCCCCCC1=CC=C(C=C1)OCCOCCO,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,21.1488,-138.306,active antagonist,21.1488,-90.9067,LightBiologicals
8898,144212451.0,7612.0,C1C=CC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8899,144212452.0,14529.0,CC1=CC=C(C=C1)C(C)(C)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8900,144212453.0,11569.0,COC1=CC=CC(=C1)C=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8901,144212454.0,444539.0,C1=CC=C(C=C1)/C=C/C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8902,144212455.0,6285.0,CC[N+](CC)(CC)CC.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8903,144212456.0,597.0,C1=C(NC(=O)N=C1)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8904,144212457.0,17595.0,CCN1CCCC1=O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8905,144212458.0,8955.0,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,2.88946,22.2468,inactive,,0,Acros
8906,144212459.0,11545.0,C[N+](C)(C)CC(=O)O.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8907,144212460.0,7119.0,COC1=CC2=CC=CC=C2C=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8908,144212461.0,96359.0,CCCCC(CC)COC(=O)CC#N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8909,144212462.0,32484.0,CC(C)C1=C(C(=CC=C1)C(C)C)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8910,144212463.0,70807.0,C1COCCN1CCCS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8911,144212464.0,8925.0,COCCOCCOCCOCCOC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8912,144212465.0,9001.0,C1=C(C=C(C(=C1O)O)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8913,144212466.0,74236.0,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8914,144212467.0,90571.0,COC(C1=CC=CC=C1)(C(=O)C2=CC=CC=C2)OC,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,,,inactive,,0,Acros
8915,144212468.0,8507.0,CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=C(C=C3)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+],Active,53.0,,,active antagonist,active antagonist,6.60073,-102.671,active antagonist,20.0875,-104.401,Acros
8916,144212469.0,9810212.0,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)Br)[O-])Br)Br)[O-])Br.[Na+].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,17.0444,-27.6962,active antagonist,4.6229,-137.502,Acros
8917,144212470.0,26447.0,C[C@@H]1CC[C@H](C(=O)C1)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8918,144212471.0,5833.0,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,Active,46.0,,,active antagonist,active antagonist,27.306,-98.1291,inactive,,0,Acros
8919,144212472.0,2724248.0,C1CN(CCN1CCO)CCS(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8920,144212473.0,5819.0,C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,Inconclusive,20.0,,,active agonist,active agonist,0.00548224,47.6308,inactive,,0,Acros
8921,144212474.0,93573.0,C(C(CO)(CO)N)O.Cl,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,25.7785,38.5728,inactive,,0,Acros
8922,144212475.0,10434.0,C1CC(=O)CC(=O)C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8923,144212476.0,9948.0,C1=CC=C(C=C1)CC(=O)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8924,144212477.0,11093.0,CC1=CC=CC=C1CCl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8925,144212478.0,171548.0,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8926,144212479.0,62852.0,CCCCCCCCO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8927,144212480.0,77311.0,C[N+](=CCl)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8928,144212481.0,7272.0,CC1C(=O)OC(C(=O)O1)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8929,144212482.0,80289.0,C1=CC=C(C=C1)C(=N)N.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8930,144212483.0,10953.0,C1CCOC(=O)C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8931,144212484.0,6516.0,CCO[Si](C=C)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8932,144212485.0,13075.0,CCO[Si](C1=CC=CC=C1)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8933,144212486.0,135399895.0,C/C(=N\O)/C(=N/O)/C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8934,144212487.0,7071.0,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,Inconclusive,20.0,,,active agonist,active agonist,13.6854,101.125,inconclusive antagonist,,,Acros
8935,144212488.0,4534.0,CC(CC1=CC(=C(C=C1)O)O)C(C)CC2=CC(=C(C=C2)O)O,Inactive,0.0,,,inactive,inactive,,0,active antagonist,48.5577,-62.4679,Acros
8936,144212489.0,2723853.0,CNC(=S)NN,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,30.6379,-108.794,active antagonist,27.306,-75.1506,Acros
8937,144212490.0,66509063.0,CN1[C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.CN1[C@@H]2CC[C@@H]1CC(C2)OC(=O)C(CO)C3=CC=CC=C3.O.OS(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8938,144212491.0,442021.0,COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C[C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8939,144212492.0,158404.0,[Cl-].[Cl-].[Ni+2],Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,64.7528,-45.4209,inactive,,0,Acros
8940,144212493.0,16684434.0,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,1.08707,-121.832,active antagonist,1.17379,-106.811,Acros
8941,144212494.0,20473.0,CO[Si](CCCS)(OC)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8942,144212495.0,16590.0,C=CCSSCC=C,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,Acros
8943,144212496.0,90613.0,CCO[Si](CCCN=C=O)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8944,144212497.0,78138.0,C1=C(C=C(C=C1C(=O)Cl)C(=O)Cl)C(=O)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,61.1306,-133.45,active antagonist,68.5896,-104.542,Acros
8945,144212498.0,15906.0,C(CSSCCO)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8946,144212499.0,8766.0,C1=CC=C(C=C1)SC2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8947,144212500.0,62406.0,C(F)(F)(F)S(=O)(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8948,144212501.0,14284.0,CN(C)C1=CC=NC=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8949,144212502.0,11972.0,CC(=O)NC1=CC=CC=C1O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8950,144212503.0,7122.0,CC(=O)C1=CC2=CC=CC=C2C=C1,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8951,144212504.0,1136.0,CC1=C(SC=N1)CCO,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8952,144212505.0,77487.0,COC(=O)CCC(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8953,144212506.0,23537.0,CC1=C(C=C(C=C1)NC(=O)C)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Maybridge
8954,144212507.0,13254.0,C1=CC=C(C=C1)OC2=CC=C(C=C2)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,55.7998,-43.6111,inconclusive antagonist,51.6772,-40.4486,Maybridge
8955,144212508.0,23540.0,CN(C)C1=CC=C(C=C1)SC#N,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,Maybridge
8956,144212509.0,516900.0,[O-]Cl(=O)(=O)=O.[K+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Acros
8957,144212510.0,84658.0,CCO[Si](CCCS)(OCC)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
8958,144212511.0,79635.0,C1CCC(CC1)(C#N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
8959,144212512.0,449171.0,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C(=O)O)\C)/C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,,,inconclusive antagonist,61.1306,-64.9314,Enamine
8960,144212513.0,94355.0,CC(C)C(C)(C#N)N,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
8961,144212514.0,2717.0,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
8962,144212515.0,21218.0,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,14.7772,-118.656,active antagonist,20.8733,-100.002,Enamine
8963,144212516.0,8385.0,COC1=C(C=C(C=C1)[N+](=O)[O-])[N+](=O)[O-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,Enamine
8964,144212517.0,77328.0,C1C(C(CS1(=O)=O)(Cl)Cl)(Cl)Cl,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,1.26743,-120.806,active antagonist,1.47772,-97.1092,Enamine
8965,144212518.0,36462.0,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,60.4435,-108.608,LightBiologicals
8966,144212519.0,2540.0,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,48.5172,-82.9322,inactive,,0,LightBiologicals
8967,144212520.0,75868.0,C1=CC2=C(C=CC(=C2[O-])[N+]#N)C(=C1)S(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inconclusive antagonist,,,LightBiologicals
8968,144212521.0,5367692.0,CC/C=C\CCCCCCCCCCOC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8969,144212522.0,5355.0,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8970,144212523.0,41270.0,C1CCCCCC(=O)OCCOC(=O)CCCC1,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,61.1306,-69.4181,inactive,,0,LightBiologicals
8971,144212524.0,2734819.0,C1=CC(=C(C(=C1)Cl)C(=S)N)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8972,144212525.0,72060.0,CCC(C1=CC=CC=C1)C(=O)NC(=O)N,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,LightBiologicals
8973,144212526.0,29307.0,CCOP(=S)(OCC)OC1=NOC(=C1)C2=CC=CC=C2,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8974,144212527.0,15967.0,CC1=CC(=C(C(=C1)C(C)(C)C)OC(=O)NC)C(C)(C)C,Inconclusive,30.0,,,inconclusive antagonist,inconclusive antagonist,19.3312,-57.2412,inconclusive antagonist,,,LightBiologicals
8975,144212528.0,106428.0,CC(=C)C(=O)NCCC[N+](C)(C)C.[Cl-],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8976,144212529.0,62433.0,CCCCCOC(=O)CCCC,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,40.8562,24.6796,inactive,,0,LightBiologicals
8977,144212530.0,80777.0,CC(=O)CC(=O)NC1=C(C=CC(=C1)OC)OC,Inactive,0.0,,,inactive,inactive,,0,inconclusive agonist,,,LightBiologicals
8978,144212531.0,7275.0,CC1C(O1)C2CCC3(C(C2)O3)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8979,144212532.0,23691974.0,CC1=CC(=C(C=C1)C)S(=O)(=O)[O-].[Na+],Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8980,144212533.0,10780.0,CCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8981,144212534.0,53249535.0,C/C=C/C(=O)OC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])CCCCCC(C)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,15.3553,-112.263,active antagonist,20.8733,-86.1163,LightBiologicals
8982,144212535.0,54744.0,CC1=CC(=C(C=C1)C(=O)OC)C2=NC(C(=O)N2)(C)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8983,144212536.0,32872.0,CCOP(=S)(NC(C)C)OC1=CC=CC=C1C(=O)OC(C)C,Active,45.0,,,active antagonist,active antagonist,18.2498,-48.5531,inactive,,0,LightBiologicals
8984,144212537.0,67045.0,C1C(=NN(C1=O)C2=CC=C(C=C2)S(=O)(=O)O)C(=O)O,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8985,144212538.0,34468.0,CCN(CC)C1=C(C=C(C(=C1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,35.7211,-69.5453,active antagonist,48.5577,-50.8251,LightBiologicals
8986,144212539.0,16722125.0,CC1([C@@H]([C@@H]1C(=O)OCC2=COC(=C2)CC3=CC=CC=C3)/C=C/4\CCSC4=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8987,144212540.0,31573.0,CCNC1=NC(=NC(=N1)SC)NC(C)C(C)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8988,144212541.0,13783.0,CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),active antagonist,44.9702,-110.031,active antagonist,50.4574,-94.4618,LightBiologicals
8989,144212542.0,83322.0,CCN(CCC#N)C1=CC=C(C=C1)N=NC2=C(C=C(C=C2Cl)[N+](=O)[O-])Cl,Inconclusive,10.0,,,inconclusive agonist (cytotoxic),active agonist,54.4827,114.795,active antagonist,24.3365,-66.9138,LightBiologicals
8990,144212543.0,6852406.0,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4.Cl,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8991,144212544.0,10404.0,CCOC(=S)SSC(=S)OCC,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8992,144212545.0,83063.0,CC(=O)C1=CC=C(C=C1)OC(=O)C,Inactive,0.0,,,inactive,inactive,,0,inactive,,0,LightBiologicals
8993,144212546.0,441371.0,CCCCCCCCCCCCOS(=O)(=O)O.CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)OC(=O)CC)(C)O)C)C)O)(C)O,Inconclusive,25.0,,,inconclusive antagonist (cytotoxic),inconclusive antagonist,38.2466,-56.8494,active antagonist,24.5995,-76.4086,LightBiologicals
8994,144212547.0,10695.0,CC1=CC(=C(C(=C1)C)C)C,Inconclusive,10.0,,,inconclusive agonist,inconclusive agonist,,,inactive,,0,LightBiologicals
